symbol,strategy,trigger,confluence,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,original_shares,remaining_shares,scaled_out,scale_out_date,scale_out_price,scale_out_shares,scale_out_proceeds,exit_proceeds,commission_paid,entry_commission,total_invested,total_returned,holding_days,stop_loss,take_profit,stdev_20,stdev_fallback,rsi_at_entry,vol_at_entry,from_queue,pnl,pnl_pct,pnl_before_commission,win,win_before_commission,mfe_pct,mae_pct,peak_price,peak_date,trough_price,trough_date,mfe_before_first_tier_pct,mfe_after_first_tier_pct,price_giveback_pct,economic_giveback_pct,trail_activated,trail_activation_date,highest_trailing_stop,tiers_hit,time_stop_bound,exit_policy_version
AAPL,momentum_breakout,breakout,3,2025-10-30,2025-10-31,276.246509,2025-11-10,267.961623,stop_loss,0.53937333,0.53937333,False,,0.0,0.0,0.0,143.531353,2.0,1.0,150.0,143.531353,10,267.738117,325.970881,0.0154,False,71.6,1.52,False,-6.468647,-4.312431,-4.468647,0,0,0.0,-3.1727,276.246509,,267.481934,2025-11-07,0.0,,2.9991,4.3124,False,,267.738117,0,False,exit_policy_v1
SNOW,momentum_breakout,breakout,3,2025-10-13,2025-10-14,244.284033,2025-11-21,245.394359,trailing_stop,0.60994572,0.60994572,False,,0.0,0.0,0.0,148.677239,2.0,1.0,150.0,148.677239,38,230.555271,288.255159,0.0281,False,64.1,1.64,True,-1.322761,-0.881841,0.677239,0,1,13.4499,-1.7291,277.140015,2025-11-03,240.059998,2025-10-16,13.4499,,12.9954,14.3318,True,2025-10-24,249.426013,0,False,exit_policy_v1
RTX,momentum_breakout,breakout,3,2025-10-22,2025-10-23,175.177469,2025-12-02,167.394787,stop_loss,0.850566,0.850566,False,,0.0,0.0,0.0,141.380315,2.0,1.0,150.0,141.380315,40,167.119306,206.709414,0.023,False,69.7,1.86,False,-8.619685,-5.746457,-6.619685,0,0,0.8226,-5.1151,176.618484,2025-10-27,166.216949,2025-12-01,0.8226,,5.2653,6.5691,False,,167.119306,0,False,exit_policy_v1
KO,momentum_breakout,breakout,3,2025-11-21,2025-11-24,71.336755,2025-12-03,69.459944,stop_loss,2.08868485,2.08868485,False,,0.0,0.0,0.0,144.079933,2.0,1.0,150.0,144.079933,9,69.710277,84.177371,0.0114,False,68.2,1.69,False,-5.920067,-3.946711,-3.920067,0,0,0.0,-2.8222,71.336755,,69.323486,2025-12-02,0.0,,2.6309,3.9467,False,,69.710277,0,False,exit_policy_v1
XLV,momentum_breakout,breakout,3,2025-11-12,2025-11-13,149.690648,2025-12-10,147.760489,stop_loss,0.99538616,0.99538616,False,,0.0,0.0,0.0,146.078746,2.0,1.0,150.0,146.078746,27,147.594979,176.634965,0.007,False,76.0,1.59,False,-3.921254,-2.614169,-1.921254,0,0,4.3222,-1.4666,156.160507,2025-11-25,147.495316,2025-12-09,4.3222,,5.6116,6.9363,False,,147.594979,0,False,exit_policy_v1
SCHW,momentum_breakout,breakout,3,2025-12-19,2025-12-22,98.681265,2026-02-12,94.962577,stop_loss,1.50991174,1.50991174,False,,0.0,0.0,0.0,142.38511,2.0,1.0,150.0,142.38511,52,96.786584,116.443892,0.0096,False,65.1,2.36,False,-7.61489,-5.076594,-5.61489,0,0,7.5762,-4.2239,106.157585,2026-02-09,94.513023,2026-02-11,7.5762,,11.3446,12.6528,False,,96.786584,0,False,exit_policy_v1
FDX,momentum_breakout,breakout,3,2025-12-18,2025-12-19,216.890688,2026-03-30,277.895688,trailing_stop,0.686982,0.343491,True,2026-02-02,256.071426,0.343491,86.958231,94.454668,3.0,1.0,150.0,181.412899,101,211.555178,255.931012,0.0123,False,72.6,2.62,False,31.412899,20.941933,34.412899,1,1,42.6494,0.0,309.393219,2026-02-20,216.890688,,18.3298,42.6494,19.5535,21.7074,True,2025-12-23,278.453897,1,False,exit_policy_v1
RTX,momentum_breakout,breakout,3,2025-12-19,2025-12-22,181.078591,2026-03-30,190.865788,trailing_stop,0.82284713,0.82284713,False,,0.0,0.0,0.0,156.053367,2.0,1.0,150.0,156.053367,98,175.646233,213.672738,0.015,False,62.7,2.18,False,6.053367,4.035578,8.053367,1,1,16.2923,0.0,210.580383,2026-03-02,181.078591,,16.2923,,10.8873,12.2567,True,2026-01-14,189.522345,0,False,exit_policy_v1
ABNB,mean_reversion,oversold+volume+sma_support,3,2026-02-12,2026-02-13,126.591461,2026-03-30,123.776102,trailing_stop,1.17701461,1.17701461,False,,0.0,0.0,0.0,144.68628,2.0,1.0,150.0,144.68628,45,121.401211,139.250607,0.0205,False,29.7,2.14,False,-5.31372,-3.54248,-3.31372,0,0,8.1985,-2.9397,136.970001,2026-02-26,122.870003,2026-03-27,8.1985,,10.4224,11.7409,True,2026-02-26,123.273001,0,False,exit_policy_v1
JNJ,momentum_breakout,breakout,3,2025-11-17,2025-11-18,194.818616,2026-05-08,220.356737,trailing_stop,0.76481398,0.38240699,True,2026-02-05,231.04871,0.38240699,87.354641,83.265956,3.0,1.0,150.0,170.620597,171,190.57157,229.885967,0.0109,False,73.0,1.69,False,20.620597,13.747065,23.620597,1,1,26.2332,0.0,245.925797,2026-03-02,194.818616,,18.4478,26.2332,10.3805,12.4861,True,2026-01-14,221.333217,1,False,exit_policy_v1
NEE,momentum_breakout,breakout,3,2026-04-23,2026-04-24,95.908263,2026-05-08,92.409269,stop_loss,1.55356791,1.55356791,False,,0.0,0.0,0.0,142.564075,2.0,1.0,150.0,142.564075,14,92.570655,113.17175,0.0174,False,59.4,2.06,False,-7.435925,-4.957283,-5.435925,0,0,0.5576,-4.1271,96.443047,2026-04-30,91.949997,2026-05-07,0.5576,,4.2059,5.5149,False,,92.570655,0,False,exit_policy_v1
DDOG,momentum_breakout,breakout,3,2026-05-08,2026-05-11,196.456255,2026-06-02,263.98575,emotional_extreme,0.75843857,0.37921928,True,2026-06-01,251.523219,0.37921928,94.382455,99.108487,3.0,1.0,150.0,193.490942,22,168.04868,231.81838,0.0723,False,80.0,1.86,False,43.490942,28.993961,46.490942,1,1,41.2477,0.0,277.48999,2026-06-01,196.456255,,25.9059,41.2477,10.0458,12.2538,True,2026-05-12,249.740991,1,False,exit_policy_v1
GOOGL,momentum_breakout,breakout,3,2026-04-30,2026-05-01,381.538378,2026-06-03,361.219888,stop_loss,0.39052428,0.39052428,False,,0.0,0.0,0.0,140.065136,2.0,1.0,150.0,140.065136,33,362.461459,450.215286,0.025,False,77.8,2.73,False,-9.934864,-6.623243,-7.934864,0,0,5.3947,-5.2778,402.121185,2026-05-13,361.401703,2026-06-02,5.3947,,10.7201,12.0179,False,,362.461459,0,False,exit_policy_v1
AMD,momentum_breakout,breakout,3,2026-04-16,2026-04-17,281.281,2026-06-08,484.515,trailing_stop,0.52971939,0.2648597,True,2026-04-27,345.973687,0.2648597,90.634485,127.328495,3.0,1.0,150.0,217.962981,52,261.985123,331.91158,0.0343,False,73.6,1.82,False,67.962981,45.308654,70.962981,1,1,92.8747,-2.2508,542.52002,2026-06-03,274.950012,2026-04-20,23.6521,92.8747,45.2486,47.5661,True,2026-04-22,488.268018,1,False,exit_policy_v1
IBM,momentum_breakout,breakout,3,2026-06-02,2026-06-03,316.348961,2026-06-08,284.115452,stop_loss,0.47099886,0.47099886,False,,0.0,0.0,0.0,132.818054,2.0,1.0,150.0,132.818054,5,289.016411,373.291774,0.0432,False,77.4,1.52,False,-17.181946,-11.454631,-15.181946,0,0,0.0,-10.6015,316.348961,,282.811249,2026-06-05,0.0,,10.1892,11.4546,False,,289.016411,0,False,exit_policy_v1
CAT,momentum_breakout,breakout,3,2026-06-18,2026-06-22,998.427103,2026-07-08,934.838254,trailing_stop,0.14923473,0.14923473,False,,0.0,0.0,0.0,138.510335,2.0,1.0,150.0,138.510335,16,942.515186,1178.143982,0.028,False,67.8,2.08,False,-11.489665,-7.659777,-9.489665,0,0,6.4603,-6.0142,1062.928223,2026-06-30,938.379211,2026-07-07,6.4603,,12.8292,14.12,True,2026-06-25,956.6354,0,False,exit_policy_v1
PANW,momentum_breakout,breakout,3,2026-06-03,2026-06-04,270.129845,2026-07-09,318.021656,trailing_stop,0.55158659,0.27579329,True,2026-06-30,327.222438,0.27579329,89.245754,86.70824,3.0,1.0,150.0,175.953995,35,249.491925,318.753217,0.0382,False,79.9,1.77,True,25.953995,17.302663,28.953995,1,1,32.3549,-3.5575,357.529999,2026-07-06,260.519989,2026-06-09,22.9039,32.3549,12.9227,15.0522,True,2026-06-11,321.776999,1,False,exit_policy_v1
MRNA,momentum_breakout,breakout,3,2026-06-17,2026-06-18,64.023959,2026-07-13,66.263672,trailing_stop,2.32725377,1.16362688,True,2026-07-06,78.471453,1.16362688,90.311492,76.10619,3.0,1.0,150.0,166.417682,25,58.108145,75.548272,0.0462,False,65.9,2.07,False,16.417682,10.945122,19.417682,1,1,27.7647,-7.3081,81.800003,2026-07-06,59.345001,2026-06-22,24.5784,27.7647,14.7327,16.8196,True,2026-06-26,73.620003,1,False,exit_policy_v1
GS,momentum_breakout,breakout,3,2026-07-14,2026-07-15,1143.965787,2026-07-20,1068.343021,stop_loss,0.13024865,0.13024865,False,,0.0,0.0,0.0,138.150237,2.0,1.0,150.0,138.150237,5,1084.250773,1349.879629,0.0261,False,63.8,1.73,False,-11.849763,-7.899842,-9.849763,0,0,0.0,-7.3374,1143.965787,,1060.02832,2026-07-17,0.0,,6.6106,7.8998,False,,1084.250773,0,False,exit_policy_v1
FTNT,momentum_breakout,breakout,3,2026-05-08,2026-05-11,112.212098,2026-07-29,148.121734,trailing_stop,1.32784256,0.66392128,True,2026-05-26,132.847016,0.66392128,87.199961,97.341171,3.0,1.0,150.0,184.541132,79,101.484622,132.410276,0.0478,False,79.3,1.62,False,34.541132,23.027421,37.541132,1,1,48.6738,0.0,166.830002,2026-07-14,112.212098,,19.3543,48.6738,23.4784,25.6464,True,2026-05-12,150.147002,1,False,exit_policy_v1
BRK-B,momentum_breakout,breakout,3,2026-07-28,2026-07-29,511.951442,2026-08-18,500.538969,stop_loss,0.29104323,0.29104323,False,,0.0,0.0,0.0,144.678477,2.0,1.0,150.0,144.678477,20,501.405243,604.102702,0.0103,False,61.8,1.54,False,-5.321523,-3.547682,-3.321523,0,0,3.4121,-2.6802,529.419983,2026-08-10,498.230011,2026-08-17,3.4121,,5.6414,6.9598,False,,501.405243,0,False,exit_policy_v1
MET,momentum_breakout,breakout,3,2026-07-30,2026-07-31,96.608583,2026-08-21,94.105797,stop_loss,1.54230604,1.54230604,False,,0.0,0.0,0.0,144.139939,2.0,1.0,150.0,144.139939,21,94.135403,113.998127,0.0128,False,73.7,1.57,False,-5.860061,-3.906708,-3.860061,0,0,3.4587,-3.2591,99.949997,2026-08-06,93.459999,2026-08-20,3.4587,,6.0494,7.3654,False,,94.135403,0,False,exit_policy_v1
RTX,momentum_breakout,breakout,3,2026-07-27,2026-07-28,220.478575,2026-08-24,209.79,stop_loss,0.67580263,0.67580263,False,,0.0,0.0,0.0,140.776633,2.0,1.0,150.0,140.776633,27,211.130284,260.164719,0.0212,False,75.5,1.72,False,-9.223367,-6.148911,-7.223367,0,0,2.273,-4.7935,225.490005,2026-08-18,209.910004,2026-08-21,2.273,,7.1209,8.4219,False,,211.130284,0,False,exit_policy_v1
LLY,momentum_breakout,breakout,3,2026-08-19,2026-08-20,1275.404135,2026-08-27,1181.06775,stop_loss,0.11682572,0.11682572,False,,0.0,0.0,0.0,136.979084,2.0,1.0,150.0,136.979084,7,1212.909332,1504.976879,0.0245,False,61.9,1.63,False,-13.020916,-8.68061,-11.020916,0,0,0.0,-6.7425,1275.404135,,1189.410034,2026-08-26,0.0,,7.3966,8.6806,False,,1212.909332,0,False,exit_policy_v1
