date,equity,cash,positions,queue_size,pending
2024-05-02,636.24,39.11,4,0,1
2024-05-03,640.79,39.11,4,1,1
2024-05-06,643.74,39.11,4,1,0
2024-05-07,648.19,39.11,4,0,1
2024-05-08,645.11,39.11,4,3,1
2024-05-09,652.33,39.11,4,4,1
2024-05-10,654.93,39.11,4,5,0
2024-05-13,652.61,39.11,4,5,1
2024-05-14,650.32,39.11,4,2,1
2024-05-15,649.89,39.11,4,1,0
2024-05-16,647.96,39.11,4,0,0
2024-05-17,646.78,39.11,4,1,1
2024-05-20,642.36,39.11,4,1,1
2024-05-21,640.46,39.11,4,1,0
2024-05-22,628.63,28.62,4,0,0
2024-05-23,622.53,28.62,4,1,1
2024-05-24,622.68,28.62,4,1,1
2024-05-28,618.38,28.62,4,1,0
2024-05-29,611.16,20.3,4,0,0
2024-05-30,605.89,162.35,3,0,0
2024-05-31,608.93,162.35,3,0,0
2024-06-03,614.52,12.35,4,0,1
2024-06-04,620.72,12.35,4,0,1
2024-06-05,629.41,12.35,4,0,0
2024-06-06,626.98,12.35,4,1,1
2024-06-07,622.99,12.35,4,1,1
2024-06-10,625.22,154.98,3,1,0
2024-06-11,623.45,4.98,4,0,0
2024-06-12,632.62,4.98,4,0,1
2024-06-13,646.23,4.98,4,2,1
2024-06-14,648.51,4.98,4,4,1
2024-06-17,653.36,4.98,4,5,0
2024-06-18,664.82,4.98,4,4,1
2024-06-20,657.68,95.93,4,2,1
2024-06-21,652.7,95.93,4,2,1
2024-06-24,645.75,95.93,4,6,0
2024-06-25,649.62,24.65,4,5,0
2024-06-26,648.28,24.65,4,5,1
2024-06-27,647.66,24.65,4,5,1
2024-06-28,644.72,24.65,4,2,1
2024-07-01,643.52,169.67,3,2,0
2024-07-02,645.51,19.67,4,0,1
2024-07-03,645.26,19.67,4,0,1
2024-07-05,652.01,19.67,4,1,1
2024-07-08,655.58,19.67,4,2,0
2024-07-09,657.71,19.67,4,1,1
2024-07-10,663.71,19.67,4,0,1
2024-07-11,653.73,19.67,4,2,1
2024-07-12,658.4,19.67,4,4,0
2024-07-15,655.73,19.67,4,3,1
2024-07-16,654.53,19.67,4,4,1
2024-07-17,636.06,19.67,4,4,0
2024-07-18,625.01,161.69,3,3,0
2024-07-19,623.24,17.3,4,2,0
2024-07-22,620.39,17.3,4,2,1
2024-07-23,617.43,17.3,4,1,1
2024-07-24,616.04,161.51,3,2,0
2024-07-25,618.07,11.51,4,0,1
2024-07-26,628.69,11.51,4,0,1
2024-07-29,627.96,176.07,3,1,0
2024-07-30,637.24,26.07,4,0,0
2024-07-31,640.4,26.07,4,0,1
2024-08-01,637.52,26.07,4,1,1
2024-08-02,631.57,26.07,4,3,1
2024-08-05,616.45,161.14,3,6,0
2024-08-06,616.0,11.14,4,5,1
2024-08-07,614.57,11.14,4,5,1
2024-08-08,620.99,11.14,4,3,1
2024-08-09,618.91,11.14,4,0,0
2024-08-12,617.79,158.27,3,0,0
2024-08-13,622.42,158.27,3,0,0
2024-08-14,627.17,158.27,3,0,0
2024-08-15,630.53,158.27,3,0,0
2024-08-16,632.23,158.27,3,0,0
2024-08-19,633.0,158.27,3,0,0
2024-08-20,631.61,158.27,3,0,0
2024-08-21,631.64,8.27,4,0,0
2024-08-22,633.23,8.27,4,0,1
2024-08-23,636.18,89.64,4,0,1
2024-08-26,640.58,89.64,4,0,0
2024-08-27,639.72,89.64,4,0,0
2024-08-28,639.21,89.64,4,0,0
2024-08-29,647.95,89.64,4,0,0
2024-08-30,649.89,89.64,4,0,0
2024-09-03,644.77,89.64,4,1,1
2024-09-04,648.96,89.64,4,3,0
2024-09-05,643.81,89.64,4,2,1
2024-09-06,630.2,89.64,4,2,1
2024-09-09,635.08,89.64,4,3,0
2024-09-10,631.23,91.71,4,0,0
2024-09-11,630.85,91.71,4,0,1
2024-09-12,633.23,91.71,4,2,1
2024-09-13,633.26,91.71,4,3,1
2024-09-16,638.24,91.71,4,4,0
2024-09-17,635.02,105.24,4,3,0
2024-09-18,639.71,105.24,4,0,1
2024-09-19,651.67,105.24,4,2,1
2024-09-20,649.63,105.24,4,5,1
2024-09-23,651.18,250.02,3,10,0
2024-09-24,652.68,100.02,4,8,1
2024-09-25,649.51,100.02,4,10,1
2024-09-26,653.47,100.02,4,8,1
2024-09-27,649.8,100.02,4,2,0
2024-09-30,653.63,100.02,4,1,1
2024-10-01,646.89,100.02,4,0,1
2024-10-02,650.35,100.02,4,1,0
2024-10-03,647.04,100.02,4,0,1
2024-10-04,656.44,100.02,4,0,1
2024-10-07,654.22,100.02,4,0,0
2024-10-08,658.95,100.02,4,0,1
2024-10-09,663.43,100.02,4,1,1
2024-10-10,656.61,100.02,4,2,1
2024-10-11,669.23,100.02,4,2,0
2024-10-14,672.03,100.02,4,3,1
2024-10-15,670.93,100.02,4,2,1
2024-10-16,677.12,100.02,4,2,0
2024-10-17,673.26,115.64,4,1,0
2024-10-18,673.7,115.64,4,0,1
2024-10-21,671.51,115.64,4,2,1
2024-10-22,656.89,115.64,4,2,0
2024-10-23,658.54,115.64,4,1,1
2024-10-24,656.54,115.64,4,1,1
2024-10-25,651.46,115.64,4,1,1
2024-10-28,651.45,260.82,3,3,0
2024-10-29,649.49,110.82,4,1,1
2024-10-30,646.32,101.74,4,1,0
2024-10-31,629.52,101.74,4,0,1
2024-11-01,625.34,88.54,4,1,0
2024-11-04,618.18,88.54,4,0,1
2024-11-05,622.59,224.32,3,0,0
2024-11-06,633.3,74.32,4,0,1
2024-11-07,630.99,74.32,4,10,1
2024-11-08,635.54,74.32,4,10,1
2024-11-11,660.56,74.32,4,10,0
2024-11-12,654.87,74.32,4,10,1
2024-11-13,654.58,74.32,4,1,1
2024-11-14,653.5,74.32,4,2,1
2024-11-15,666.93,74.32,4,2,0
2024-11-18,655.49,13.64,5,1,0
2024-11-19,655.99,178.54,4,1,0
2024-11-20,656.1,178.54,4,0,0
2024-11-21,660.01,178.54,4,0,0
2024-11-22,665.1,178.54,4,0,0
2024-11-25,663.62,28.54,5,3,0
2024-11-26,673.52,28.54,5,8,0
2024-11-27,672.87,28.54,5,8,0
2024-11-29,676.67,28.54,5,8,0
2024-12-02,677.59,28.54,5,5,0
2024-12-03,681.06,28.54,5,0,0
2024-12-04,683.86,28.54,5,1,0
2024-12-05,690.76,28.54,5,4,0
2024-12-06,699.76,28.54,5,5,0
2024-12-09,683.18,28.54,5,5,0
2024-12-10,679.78,28.54,5,4,0
2024-12-11,679.33,28.54,5,1,0
2024-12-12,679.13,28.54,5,1,0
2024-12-13,681.27,28.54,5,1,0
2024-12-16,681.44,181.96,4,1,0
2024-12-17,681.49,31.96,5,0,0
2024-12-18,663.81,31.96,5,1,0
2024-12-19,666.1,114.55,4,1,0
2024-12-20,677.99,114.55,4,1,1
2024-12-23,678.17,114.55,4,2,1
2024-12-24,685.97,114.55,4,1,0
2024-12-26,686.08,114.55,4,0,1
2024-12-27,676.95,114.55,4,0,1
2024-12-30,666.98,114.55,4,0,0
2024-12-31,664.35,114.55,4,0,0
2025-01-02,663.88,114.55,4,0,0
2025-01-03,674.58,114.55,4,0,0
2025-01-06,677.01,223.03,3,0,0
2025-01-07,669.58,73.03,4,0,0
2025-01-08,669.42,73.03,4,0,0
2025-01-10,665.83,73.03,4,0,0
2025-01-13,659.23,73.03,4,0,0
2025-01-14,659.33,214.42,3,0,0
2025-01-15,665.15,214.42,3,0,0
2025-01-16,662.75,59.78,4,2,0
2025-01-17,669.58,59.78,4,2,1
2025-01-21,677.93,59.78,4,3,0
2025-01-22,677.71,59.78,4,1,1
2025-01-23,687.73,59.78,4,1,1
2025-01-24,689.46,59.78,4,1,1
2025-01-27,696.06,59.78,4,3,0
2025-01-28,692.72,59.78,4,5,1
2025-01-29,693.42,59.78,4,7,1
2025-01-30,698.56,59.78,4,7,1
2025-01-31,695.4,59.78,4,6,0
2025-02-03,698.15,59.78,4,5,1
2025-02-04,699.02,59.78,4,3,1
2025-02-05,707.63,59.78,4,5,0
2025-02-06,708.93,59.78,4,4,1
2025-02-07,703.36,59.78,4,5,1
2025-02-10,698.57,59.78,4,5,0
2025-02-11,700.46,59.78,4,1,1
2025-02-12,703.61,59.78,4,1,1
2025-02-13,705.99,59.78,4,1,1
2025-02-14,701.67,59.78,4,1,0
2025-02-18,703.37,55.25,4,0,0
2025-02-19,702.04,55.25,4,0,1
2025-02-20,675.24,55.25,4,0,1
2025-02-21,665.11,55.25,4,0,1
2025-02-24,661.67,55.25,4,0,0
2025-02-25,656.63,209.62,3,0,0
2025-02-26,657.27,209.62,3,0,0
2025-02-27,653.97,209.62,3,0,0
2025-02-28,661.67,353.97,2,0,0
2025-03-03,652.13,53.97,4,1,1
2025-03-04,633.4,53.97,4,2,1
2025-03-05,633.51,483.55,1,2,0
2025-03-06,630.64,183.55,3,0,0
2025-03-07,634.75,183.55,3,0,0
2025-03-10,636.99,33.55,4,1,1
2025-03-11,629.13,33.55,4,7,1
2025-03-12,622.75,173.63,3,7,0
2025-03-13,618.89,23.63,4,5,1
2025-03-14,619.27,18.82,4,5,0
2025-03-17,626.12,18.82,4,4,1
2025-03-18,625.4,18.82,4,1,1
2025-03-19,622.76,18.82,4,1,0
2025-03-20,620.65,8.54,4,0,0
2025-03-21,617.77,8.54,4,0,0
2025-03-24,619.92,8.54,4,0,1
2025-03-25,613.27,8.54,4,0,1
2025-03-26,612.84,294.99,2,0,0
2025-03-27,610.44,294.99,2,0,0
2025-03-28,607.23,294.99,2,0,0
2025-03-31,610.63,294.99,2,0,0
2025-04-01,605.18,144.99,3,0,0
2025-04-02,607.94,144.99,3,0,0
2025-04-03,586.03,144.99,3,0,0
2025-04-04,554.25,125.27,3,0,0
2025-04-07,546.48,258.53,2,0,0
2025-04-08,534.0,98.11,3,0,0
2025-04-09,543.76,98.11,3,0,2
2025-04-10,538.29,98.11,3,1,2
2025-04-11,539.02,91.06,3,1,0
2025-04-14,547.32,91.06,3,0,1
2025-04-15,547.05,91.06,3,0,1
2025-04-16,542.1,91.06,3,0,1
2025-04-17,541.51,91.06,3,0,1
2025-04-21,530.71,91.06,3,0,0
2025-04-22,540.54,234.94,2,0,0
2025-04-23,538.65,234.94,2,0,0
2025-04-24,540.97,234.94,2,0,0
2025-04-25,540.82,234.94,2,0,0
2025-04-28,540.92,234.94,2,0,0
2025-04-29,544.47,234.94,2,0,0
2025-04-30,546.91,234.94,2,0,0
2025-05-01,547.84,234.94,2,0,0
2025-05-02,552.64,234.94,2,0,0
2025-05-05,552.3,234.94,2,0,0
2025-05-06,551.59,234.94,2,0,0
2025-05-07,551.92,316.0,2,0,0
2025-05-08,553.11,316.0,2,0,0
2025-05-09,553.79,316.0,2,0,0
2025-05-12,552.09,316.0,2,0,0
2025-05-13,556.73,166.0,3,0,0
2025-05-14,552.47,166.0,3,0,0
2025-05-15,556.22,166.0,3,0,0
2025-05-16,560.86,166.0,3,0,0
2025-05-19,563.04,16.0,4,0,0
2025-05-20,560.67,16.0,4,0,0
2025-05-21,549.7,16.0,4,0,0
2025-05-22,549.69,16.0,4,0,0
2025-05-23,548.64,16.0,4,0,1
2025-05-27,554.87,16.0,4,0,0
2025-05-28,550.94,16.0,4,1,1
2025-05-29,540.62,9.32,4,2,0
2025-05-30,544.6,9.32,4,1,1
2025-06-02,546.18,9.32,4,3,1
2025-06-03,545.56,9.32,4,3,0
2025-06-04,546.95,149.84,3,2,1
2025-06-05,545.84,149.84,3,1,2
2025-06-06,547.27,149.84,3,1,2
2025-06-09,545.82,149.84,3,1,0
2025-06-10,544.89,149.84,3,0,1
2025-06-11,543.68,149.84,3,0,1
2025-06-12,547.03,149.84,3,0,1
2025-06-13,543.16,149.84,3,0,0
2025-06-16,544.69,149.84,3,1,2
2025-06-17,543.54,149.84,3,1,2
2025-06-18,544.11,149.84,3,1,0
2025-06-20,542.45,149.84,3,0,1
2025-06-23,545.63,149.84,3,0,0
2025-06-24,554.13,149.84,3,0,1
2025-06-25,551.8,149.84,3,0,1
2025-06-26,553.67,149.84,3,0,1
2025-06-27,554.38,149.84,3,2,1
2025-06-30,557.87,149.84,3,4,2
2025-07-01,554.07,149.84,3,5,1
2025-07-02,555.15,149.84,3,4,1
2025-07-03,558.24,149.84,3,1,2
2025-07-07,559.29,149.84,3,1,0
2025-07-08,556.77,149.84,3,0,0
2025-07-09,556.62,149.84,3,0,0
2025-07-10,550.74,149.84,3,0,0
2025-07-11,547.02,149.84,3,0,0
2025-07-14,549.56,149.84,3,0,0
2025-07-15,545.27,149.84,3,0,0
2025-07-16,544.83,149.84,3,0,0
2025-07-17,545.66,149.84,3,0,2
2025-07-18,550.19,149.84,3,3,2
2025-07-21,551.19,149.84,3,3,0
2025-07-22,549.27,149.84,3,1,2
2025-07-23,548.9,149.84,3,1,2
2025-07-24,552.4,149.84,3,1,2
2025-07-25,556.52,149.84,3,1,0
2025-07-28,553.28,149.84,3,0,2
2025-07-29,555.64,149.84,3,0,2
2025-07-30,555.41,149.84,3,1,0
2025-07-31,555.27,149.84,3,1,2
2025-08-01,541.54,149.84,3,2,2
2025-08-04,548.58,149.84,3,3,0
2025-08-05,546.96,149.84,3,1,2
2025-08-06,551.27,149.84,3,2,2
2025-08-07,547.57,149.84,3,4,2
2025-08-08,537.24,149.84,3,4,0
2025-08-11,539.06,137.36,3,2,1
2025-08-12,543.99,137.36,3,1,2
2025-08-13,547.52,137.36,3,1,1
2025-08-14,546.5,137.36,3,0,1
2025-08-15,547.66,137.36,3,0,0
2025-08-18,543.64,218.3,3,0,0
2025-08-19,544.4,218.3,3,0,0
2025-08-20,547.02,68.3,4,0,0
2025-08-21,546.78,68.3,4,0,0
2025-08-22,548.35,68.3,4,0,0
2025-08-25,541.45,68.3,4,0,0
2025-08-26,540.85,68.3,4,0,0
2025-08-27,539.9,68.3,4,0,0
2025-08-28,541.87,68.3,4,0,0
2025-08-29,542.27,68.3,4,0,1
2025-09-02,543.89,68.3,4,0,0
2025-09-03,541.19,149.26,4,0,1
2025-09-04,542.19,149.26,4,1,1
2025-09-05,539.58,149.26,4,1,1
2025-09-08,538.07,149.26,4,1,0
2025-09-09,537.11,149.26,4,0,1
2025-09-10,531.96,141.24,4,1,0
2025-09-11,538.23,141.24,4,3,1
2025-09-12,536.62,141.24,4,5,1
2025-09-15,541.35,141.24,4,5,0
2025-09-16,539.63,141.24,4,3,1
2025-09-17,539.59,141.24,4,1,1
2025-09-18,539.95,141.24,4,1,1
2025-09-19,540.68,141.24,4,2,0
2025-09-22,539.27,141.24,4,10,1
2025-09-23,537.44,141.24,4,10,1
2025-09-24,531.65,219.23,3,9,0
2025-09-25,529.62,69.23,4,6,1
2025-09-26,532.39,69.23,4,1,1
2025-09-29,534.88,69.23,4,1,0
2025-09-30,538.95,69.23,4,0,1
2025-10-01,549.93,69.23,4,0,1
2025-10-02,546.54,69.23,4,0,1
2025-10-03,542.93,69.23,4,0,0
2025-10-06,543.81,69.23,4,0,1
2025-10-07,544.51,69.23,4,1,1
2025-10-08,544.52,69.23,4,1,0
2025-10-09,539.27,69.23,4,2,1
2025-10-10,533.86,69.23,4,2,1
2025-10-13,538.85,69.23,4,2,0
2025-10-14,540.31,69.23,4,0,1
2025-10-15,540.69,69.23,4,2,1
2025-10-16,540.32,69.23,4,3,1
2025-10-17,546.12,69.23,4,3,0
2025-10-20,550.43,69.23,4,3,1
2025-10-21,547.39,69.23,4,2,1
2025-10-22,546.32,69.23,4,2,0
2025-10-23,546.14,69.23,4,2,1
2025-10-24,549.27,69.23,4,2,1
2025-10-27,554.67,69.23,4,2,0
2025-10-28,553.31,69.23,4,0,1
2025-10-29,553.21,69.23,4,0,1
2025-10-30,559.15,142.23,3,0,1
2025-10-31,553.21,142.23,3,0,1
2025-11-03,550.9,138.67,3,0,1
2025-11-04,539.68,73.81,4,0,1
2025-11-05,538.16,73.81,4,0,1
2025-11-06,536.32,73.81,4,0,1
2025-11-07,536.65,73.81,4,0,0
2025-11-10,548.02,73.81,4,0,0
2025-11-11,549.79,73.81,4,0,0
2025-11-12,542.65,73.81,4,0,0
2025-11-13,532.38,73.81,4,0,1
2025-11-14,527.06,52.75,4,0,0
2025-11-17,526.25,52.75,4,0,1
2025-11-18,527.18,52.75,4,1,1
2025-11-19,527.23,52.75,4,1,0
2025-11-20,525.3,50.83,4,0,0
2025-11-21,533.13,50.83,4,0,0
2025-11-24,540.67,50.83,4,1,1
2025-11-25,548.24,50.83,4,1,1
2025-11-26,547.95,50.83,4,1,0
2025-11-28,547.09,50.83,4,0,1
2025-12-01,540.32,50.83,4,1,0
2025-12-02,541.3,50.83,4,1,1
2025-12-03,549.28,50.83,4,1,1
2025-12-04,544.2,50.83,4,1,1
2025-12-05,543.92,50.83,4,0,0
2025-12-08,536.86,50.83,4,0,0
2025-12-09,534.2,50.83,4,0,0
2025-12-10,540.89,196.73,3,0,0
2025-12-11,541.3,196.73,3,0,0
2025-12-12,542.74,196.73,3,0,0
2025-12-15,545.08,196.73,3,0,0
2025-12-16,540.8,196.73,3,0,0
2025-12-17,537.38,196.73,3,0,0
2025-12-18,537.23,196.73,3,0,0
2025-12-19,547.06,46.73,4,0,0
2025-12-22,551.61,46.73,4,2,1
2025-12-23,549.64,47.61,4,3,0
2025-12-24,551.69,47.61,4,2,1
2025-12-26,551.79,47.61,4,2,1
2025-12-29,548.43,47.61,4,1,0
2025-12-30,545.17,47.61,4,0,0
2025-12-31,542.68,47.61,4,0,0
2026-01-02,547.87,47.61,4,0,0
2026-01-05,553.17,47.61,4,0,1
2026-01-06,561.98,47.61,4,5,1
2026-01-07,564.86,47.61,4,6,0
2026-01-08,563.03,47.61,4,5,1
2026-01-09,562.93,47.61,4,5,1
2026-01-12,565.58,47.61,4,6,0
2026-01-13,563.35,47.61,4,1,1
2026-01-14,565.47,47.61,4,1,1
2026-01-15,563.36,47.61,4,3,1
2026-01-16,561.82,47.61,4,3,0
2026-01-20,551.42,47.61,4,2,1
2026-01-21,561.73,47.61,4,3,0
2026-01-22,568.55,47.61,4,4,1
2026-01-23,562.15,47.61,4,4,1
2026-01-26,566.8,47.61,4,5,0
2026-01-27,572.14,47.61,4,3,1
2026-01-28,574.22,47.61,4,0,1
2026-01-29,577.35,47.61,4,0,1
2026-01-30,576.03,198.0,3,0,0
2026-02-02,579.96,134.96,4,0,0
2026-02-03,585.81,134.96,4,1,1
2026-02-04,589.97,134.96,4,4,1
2026-02-05,585.68,134.96,4,10,1
2026-02-06,589.83,134.96,4,10,0
2026-02-09,589.06,134.96,4,10,1
2026-02-10,586.38,134.96,4,7,1
2026-02-11,587.78,233.29,3,1,0
2026-02-12,586.25,233.29,3,1,0
2026-02-13,587.1,83.29,4,1,1
2026-02-17,586.52,83.29,4,1,0
2026-02-18,590.14,83.29,4,0,0
2026-02-19,592.54,83.29,4,0,0
2026-02-20,597.28,83.29,4,0,0
2026-02-23,591.86,83.29,4,0,0
2026-02-24,597.51,83.29,4,0,1
2026-02-25,602.04,83.29,4,0,1
2026-02-26,608.61,83.29,4,0,1
2026-02-27,611.91,83.29,4,0,0
2026-03-02,610.05,83.29,4,0,1
2026-03-03,605.37,83.29,4,3,1
2026-03-04,607.1,83.29,4,3,0
2026-03-05,604.38,83.29,4,2,1
2026-03-06,596.59,83.29,4,3,1
2026-03-09,598.9,83.29,4,3,0
2026-03-10,601.71,83.29,4,0,1
2026-03-11,606.73,83.29,4,0,1
2026-03-12,599.33,83.29,4,0,1
2026-03-13,595.35,83.29,4,1,0
2026-03-16,597.26,83.29,4,0,1
2026-03-17,602.41,83.29,4,0,1
2026-03-18,598.41,83.29,4,0,0
2026-03-19,603.54,83.29,4,0,0
2026-03-20,601.04,83.29,4,0,0
2026-03-23,607.44,83.29,4,0,1
2026-03-24,605.94,21.49,5,0,0
2026-03-25,605.21,112.49,4,0,0
2026-03-26,608.32,112.49,4,0,0
2026-03-27,599.25,112.49,4,0,0
2026-03-30,598.04,351.63,2,0,0
2026-03-31,595.35,351.63,2,0,0
2026-04-01,587.01,351.63,2,0,0
2026-04-02,590.19,351.63,2,0,0
2026-04-06,591.45,351.63,2,0,0
2026-04-07,592.76,351.63,2,0,0
2026-04-08,580.48,201.63,3,0,0
2026-04-09,578.25,201.63,3,0,0
2026-04-10,576.12,344.4,2,0,0
2026-04-13,575.56,426.27,1,0,0
2026-04-14,575.34,426.27,1,0,0
2026-04-15,579.72,426.27,1,0,0
2026-04-16,577.98,426.27,1,0,0
2026-04-17,579.38,276.27,2,0,0
2026-04-20,577.28,126.27,3,0,0
2026-04-21,579.52,126.27,3,0,0
2026-04-22,591.37,126.27,3,0,0
2026-04-23,580.38,126.27,3,0,0
2026-04-24,596.73,110.52,3,0,0
2026-04-27,589.08,201.16,3,0,0
2026-04-28,590.41,201.16,3,0,0
2026-04-29,590.2,201.16,3,0,0
2026-04-30,601.16,201.16,3,0,0
2026-05-01,606.83,51.16,4,1,1
2026-05-04,596.74,51.16,4,1,1
2026-05-05,607.81,51.16,4,1,0
2026-05-06,629.63,51.16,4,0,1
2026-05-07,622.42,133.37,4,1,1
2026-05-08,634.96,125.94,4,1,0
2026-05-11,631.67,125.94,4,2,1
2026-05-12,630.41,125.94,4,2,1
2026-05-13,632.27,125.94,4,1,0
2026-05-14,634.08,204.86,3,0,0
2026-05-15,626.79,204.86,3,0,0
2026-05-18,632.57,54.86,4,0,1
2026-05-19,630.5,54.86,4,1,1
2026-05-20,636.91,54.86,4,2,0
2026-05-21,635.34,54.86,4,2,1
2026-05-22,643.54,54.86,4,2,1
2026-05-26,650.68,54.86,4,2,0
2026-05-27,637.27,193.02,3,0,0
2026-05-28,645.98,193.02,3,0,0
2026-05-29,652.06,193.02,3,0,0
2026-06-01,667.2,43.02,4,0,0
2026-06-02,661.06,132.95,4,2,1
2026-06-03,648.48,123.01,4,3,0
2026-06-04,640.91,123.01,4,2,1
2026-06-05,613.53,123.01,4,2,1
2026-06-08,611.93,250.34,3,2,0
2026-06-09,604.84,387.56,2,0,0
2026-06-10,605.31,387.56,2,0,0
2026-06-11,612.99,387.56,2,0,0
2026-06-12,611.29,387.56,2,0,0
2026-06-15,615.12,387.56,2,0,0
2026-06-16,612.43,387.56,2,0,0
2026-06-17,608.06,387.56,2,0,0
2026-06-18,605.2,237.56,3,0,0
2026-06-22,596.22,87.56,4,0,0
2026-06-23,594.75,212.86,3,0,0
2026-06-24,593.21,212.86,3,0,0
2026-06-25,603.9,212.86,3,0,0
2026-06-26,617.19,62.86,4,0,0
2026-06-29,631.31,62.86,4,1,1
2026-06-30,634.05,62.86,4,1,1
2026-07-01,631.88,62.86,4,1,0
2026-07-02,648.98,62.86,4,0,1
2026-07-06,649.82,153.17,4,0,0
2026-07-07,640.63,153.17,4,0,0
2026-07-08,629.76,291.68,3,0,0
2026-07-09,635.68,291.68,3,0,0
2026-07-10,621.0,291.68,3,0,0
2026-07-13,619.58,367.78,2,0,0
2026-07-14,621.54,367.78,2,0,0
2026-07-15,620.05,217.78,3,0,0
2026-07-16,616.64,217.78,3,0,0
2026-07-17,613.31,217.78,3,0,0
2026-07-20,611.92,355.93,2,0,0
2026-07-21,612.16,355.93,2,0,0
2026-07-22,608.53,355.93,2,0,0
2026-07-23,606.7,205.93,3,0,0
2026-07-24,609.43,205.93,3,0,0
2026-07-27,610.03,205.93,3,0,0
2026-07-28,613.85,55.93,4,0,0
2026-07-29,610.3,148.33,3,0,1
2026-07-30,603.83,148.33,3,0,1
2026-07-31,598.58,148.33,3,0,2
2026-08-03,596.13,148.33,3,0,1
2026-08-04,596.25,148.33,3,0,1
2026-08-05,602.95,148.33,3,0,2
2026-08-06,605.28,149.4,3,0,1
2026-08-07,607.57,149.4,3,0,1
2026-08-10,611.05,149.4,3,0,1
2026-08-11,611.28,149.4,3,0,1
2026-08-12,609.8,149.4,3,0,0
2026-08-13,611.11,149.4,3,0,0
2026-08-14,608.53,149.4,3,0,0
2026-08-17,604.64,149.4,3,0,0
2026-08-18,605.75,298.79,2,0,0
2026-08-19,600.1,298.79,2,0,0
2026-08-20,589.82,135.38,3,0,1
2026-08-21,598.43,135.38,3,0,1
2026-08-24,593.27,135.38,3,0,1
2026-08-25,594.03,135.38,3,0,1
2026-08-26,585.19,135.38,3,0,0
2026-08-27,580.3,272.36,2,0,0
2026-08-28,575.04,122.36,3,0,0
2026-08-31,579.14,122.36,3,0,0
2026-09-01,563.59,134.27,3,0,0
