symbol,entry_date,exit_date,entry_price,exit_price,qty,pnl,pnl_pct,reason,stop_pct_used,tiers_fired,held_days,scaled_pnl
BTU,2025-08-06,2025-10-17,16.63670147997194,30.95381657314301,4.74204747188891,67.8924394323144,86.05741414791086,trailing_stop,0.12234,"[0.15, 0.3, 0.5]",72,32.311728121769036
BILL,2025-10-22,2025-11-04,50.73535408401489,47.08644561004639,3.4047264105805253,-12.423535051111628,-7.1920429843184115,stop_loss,0.050708,[],13,0.0
OPEN,2025-10-10,2025-11-17,7.528761210656558,7.836080152511597,23.04529201064689,7.082254755452368,4.081932382448859,trailing_stop,0.15,[0.15],38,12.84951179975738
ATI,2025-08-06,2025-11-20,81.03756554153932,94.75260305023193,1.8464042881855982,25.32350406867633,16.924296055836432,trailing_stop,0.061217,"[0.15, 0.3]",106,20.607319659625006
GTLB,2025-11-04,2025-11-20,46.254567879276934,42.488743322372436,4.2637951026747976,-16.05670430326191,-8.14151926947667,stop_loss,0.076023,[],16,0.0
OPEN,2025-11-20,2025-12-02,6.34859727103812,6.986504771232605,27.537185154828073,17.566176944509067,10.048007031483582,trailing_stop,0.15,[0.15],12,11.335185680461976
CLF,2025-11-11,2026-01-07,11.099042347433471,12.0339799618721,14.871272124943559,13.903711684162431,8.423588136455965,trailing_stop,0.080201,"[0.15, 0.3]",57,20.728047586527545
DECK,2026-01-05,2026-01-12,108.15404847335815,101.75909255981448,1.8783393027589017,-12.01189703181953,-5.9128215760864045,stop_loss,0.05472,[],7,0.0
OPEN,2025-12-18,2026-01-13,6.283140209913253,6.766614980936051,24.010684583680344,11.608560231195469,7.694795195879813,trailing_stop,0.144546,[0.15],26,8.02929146661726
BTU,2025-11-21,2026-01-26,27.019204875037236,35.40101469802857,5.05917923360069,42.405078196468025,31.021674626462453,trailing_stop,0.074857,"[0.15, 0.3]",66,22.64600805666653
CAVA,2026-01-20,2026-01-26,69.08452805328369,62.51872423744202,3.0397544271856454,-19.95843121723709,-9.504014865351007,stop_loss,0.075868,[],6,0.0
OPEN,2026-01-14,2026-01-29,6.643319866418838,5.577209923744202,31.275025766898825,-33.34261592749627,-16.047849028972553,stop_loss,0.144776,[],15,0.0
JBLU,2026-01-12,2026-02-12,4.98656217601191,5.627185114383698,35.331455262666545,22.63414068732081,12.846985874427364,trailing_stop,0.123744,[0.15],31,11.255684093093748
CLF,2026-03-03,2026-03-09,11.085539923667909,9.545225190639496,18.401449221654616,-28.344023345188816,-13.894810208926337,stop_loss,0.138115,[],6,0.0
OPEN,2026-03-03,2026-04-09,4.972484790086746,4.307844942808152,41.0237554485192,-27.266022556098193,-13.366352544780725,stop_loss,0.117183,[],37,0.0
DAL,2026-03-10,2026-04-22,60.330632327657796,68.02690550613404,2.889617877826773,22.239288569163648,12.756824985154333,trailing_stop,0.06896,[0.15],43,10.354045790780958
BTU,2026-04-09,2026-05-05,27.551648883819578,24.83229085445404,7.3109961893531175,-19.881216190178236,-9.870037328192547,stop_loss,0.083786,[],26,0.0
SHAK,2026-04-16,2026-05-07,99.799875,69.20537786483764,2.013429375537795,-61.59985926174281,-30.65584714926983,stop_loss,0.15,[],21,0.0
JBLU,2026-05-08,2026-05-15,5.112555133581162,4.577709923744202,37.73651236204067,-20.1831928727907,-10.461407180215975,stop_loss,0.091008,[],7,0.0
CMC,2026-03-18,2026-06-05,61.0931152153015,73.87280464172363,2.5027782304887527,31.984728488856604,20.918379070022123,trailing_stop,0.05,[0.15],79,8.999288270804612
SCCO,2026-04-30,2026-06-05,168.76062896596622,169.89441093444825,1.0392086024970328,1.1782359750025364,0.6718284800364632,trailing_stop,0.097164,[0.15],36,7.715524447501579
FUN,2026-05-11,2026-06-22,20.16007461833954,22.69864408493042,7.137622854660644,18.11935144288276,12.592063842271475,trailing_stop,0.08944,[0.15],42,10.034852196732615
FUN,2026-06-25,2026-07-06,22.481234313011164,19.54022423744202,8.720161770056395,-25.646083626328732,-13.082066734507618,stop_loss,0.106812,[],11,0.0
BIRK,2026-06-04,2026-07-31,43.01149667930603,38.70064122009278,4.56715099836348,-19.68832781434645,-10.022565574397502,stop_loss,0.059809,[],57,0.0
JACK,2026-07-17,2026-08-14,14.987489542007445,17.021485686302185,9.562975418418002,19.451055129047575,13.5712931681706,trailing_stop,0.104617,[0.15],28,7.248341027013986
