symbol,strategy,trigger,confluence,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,original_shares,remaining_shares,scaled_out,scale_out_date,scale_out_price,scale_out_shares,scale_out_proceeds,exit_proceeds,commission_paid,entry_commission,total_invested,total_returned,holding_days,stop_loss,take_profit,stdev_20,stdev_fallback,rsi_at_entry,vol_at_entry,from_queue,pnl,pnl_pct,pnl_before_commission,win,win_before_commission,mfe_pct,mae_pct,peak_price,peak_date,trough_price,trough_date,mfe_before_first_tier_pct,mfe_after_first_tier_pct,price_giveback_pct,economic_giveback_pct,trail_activated,trail_activation_date,highest_trailing_stop,tiers_hit,time_stop_bound,exit_policy_version
DECK,momentum_breakout,breakout,3,2022-07-28,2022-07-29,51.569852,2022-09-23,52.75053,trailing_stop,2.88928502,2.88928502,False,,0.0,0.0,0.0,151.411316,2.0,1.0,150.0,151.411316,56,48.290009,60.852425,0.0318,False,56.0,1.7,False,1.411316,0.940877,3.411316,1,1,15.594,-0.6202,59.611668,2022-09-12,51.25,2022-08-02,15.594,,13.3046,14.6531,True,2022-08-10,53.650501,0,False,exit_policy_v1
SHAK,momentum_breakout,breakout,3,2022-09-19,2022-09-20,50.420369,2022-09-23,43.876078,stop_loss,2.95515489,2.95515489,False,,0.0,0.0,0.0,128.660607,2.0,1.0,150.0,128.660607,3,47.122877,59.496035,0.0327,False,52.2,1.62,False,-21.339393,-14.226262,-19.339393,0,0,0.0,-10.9884,50.420369,,44.880001,2022-09-22,0.0,,12.9795,14.2263,False,,47.122877,0,False,exit_policy_v1
VEEV,mean_reversion,oversold+volume+sma_support,3,2022-09-01,2022-09-02,172.462283,2022-09-27,160.319516,trailing_stop,0.86395702,0.86395702,False,,0.0,0.0,0.0,137.509171,2.0,1.0,150.0,137.509171,25,160.493401,189.708512,0.0347,False,28.2,4.27,False,-12.490829,-8.327219,-10.490829,0,0,4.4924,-8.3916,180.210007,2022-09-12,157.990005,2022-09-26,4.4924,,11.5332,12.8196,True,2022-09-09,162.189006,0,False,exit_policy_v1
URBN,momentum_breakout,breakout,3,2022-08-23,2022-08-24,21.70168,2022-09-30,19.260721,trailing_stop,6.8658278,6.8658278,False,,0.0,0.0,0.0,131.240792,2.0,1.0,150.0,131.240792,37,19.88742,25.607983,0.0418,False,54.7,1.76,False,-18.759208,-12.506139,-16.759208,0,0,5.2914,-8.855,22.85,2022-09-12,19.780001,2022-09-29,5.2914,,16.5392,17.7975,True,2022-08-25,20.565,0,False,exit_policy_v1
STLD,momentum_breakout,breakout,3,2022-12-02,2022-12-05,102.29971,2022-12-16,95.037597,stop_loss,1.45650462,1.45650462,False,,0.0,0.0,0.0,137.422699,2.0,1.0,150.0,137.422699,11,97.389324,120.713657,0.024,False,69.4,1.51,False,-12.577301,-8.384867,-10.577301,0,0,2.3195,-5.5227,104.672539,2022-12-13,96.649979,2022-12-15,2.3195,,9.4183,10.7044,False,,97.389324,0,False,exit_policy_v1
IOT,momentum_breakout,breakout,3,2022-12-12,2022-12-13,14.28427,2022-12-20,12.14784,stop_loss,10.43105425,10.43105425,False,,0.0,0.0,0.0,125.714776,2.0,1.0,150.0,125.714776,7,12.633009,16.855439,0.0578,False,64.3,1.73,False,-24.285224,-16.190149,-22.285224,0,0,0.0,-13.4713,14.28427,,12.36,2022-12-19,0.0,,14.9565,16.1901,False,,12.633009,0,False,exit_policy_v1
TXRH,momentum_breakout,breakout,3,2022-10-13,2022-10-14,89.51875,2023-01-03,86.474177,stop_loss,1.66445577,1.66445577,False,,0.0,0.0,0.0,142.932443,2.0,1.0,150.0,142.932443,81,85.436695,105.632125,0.0228,False,59.8,1.51,False,-7.067557,-4.711705,-5.067557,0,0,5.3086,-4.5843,94.27092,2022-11-10,85.41497,2022-12-30,5.3086,,8.7096,10.0203,False,,85.436695,0,False,exit_policy_v1
CMC,momentum_breakout,breakout,3,2023-01-11,2023-01-12,53.85258,2023-01-19,49.789092,stop_loss,2.76681267,2.76681267,False,,0.0,0.0,0.0,136.757092,2.0,1.0,150.0,136.757092,7,51.289197,63.546044,0.0238,False,73.8,1.51,False,-13.242908,-8.828605,-11.242908,0,0,0.0,-6.4955,53.85258,,50.354607,2023-01-18,0.0,,7.5456,8.8286,False,,51.289197,0,False,exit_policy_v1
BHP,momentum_breakout,breakout,3,2023-01-20,2023-01-23,58.378883,2023-02-07,55.541206,stop_loss,2.55229274,2.55229274,False,,0.0,0.0,0.0,140.757418,2.0,1.0,150.0,140.757418,15,56.522435,68.887082,0.0159,False,68.6,1.66,False,-9.242582,-6.161722,-7.242582,0,0,2.9046,-4.6356,60.074566,2023-01-26,55.672695,2023-02-06,2.9046,,7.7654,9.0663,False,,56.522435,0,False,exit_policy_v1
SCCO,momentum_breakout,breakout,3,2023-01-12,2023-01-13,62.447582,2023-02-27,60.140718,stop_loss,2.38600111,2.38600111,False,,0.0,0.0,0.0,142.495819,2.0,1.0,150.0,142.495819,45,60.024616,73.688147,0.0194,False,80.5,1.73,False,-7.504181,-5.002787,-5.504181,0,0,4.0836,-4.1362,64.997704,2023-02-01,59.864605,2023-02-24,4.0836,,7.7777,9.0864,False,,60.024616,0,False,exit_policy_v1
SCCO,momentum_breakout,breakout,3,2023-03-03,2023-03-06,65.294108,2023-03-08,61.55184,stop_loss,2.28198231,2.28198231,False,,0.0,0.0,0.0,139.46021,2.0,1.0,150.0,139.46021,2,62.956579,77.047048,0.0179,False,62.6,1.76,False,-10.53979,-7.026527,-8.53979,0,0,0.0,-6.5513,65.294108,,61.016499,2023-03-07,0.0,,5.7314,7.0265,False,,62.956579,0,False,exit_policy_v1
TPR,momentum_breakout,breakout,3,2023-01-18,2023-01-19,39.3667,2023-03-10,38.322586,trailing_stop,3.78492481,3.78492481,False,,0.0,0.0,0.0,144.048108,2.0,1.0,150.0,144.048108,50,38.154206,46.452706,0.0154,False,76.2,1.51,False,-5.951892,-3.967928,-3.951892,0,0,8.1845,-2.7885,42.588676,2023-02-01,38.268948,2023-03-09,8.1845,,10.8368,12.1525,True,2023-02-01,38.329809,0,False,exit_policy_v1
STLD,momentum_breakout,breakout,3,2023-01-26,2023-01-27,114.440822,2023-03-13,112.234971,trailing_stop,1.30198295,1.30198295,False,,0.0,0.0,0.0,145.128019,2.0,1.0,150.0,145.128019,45,107.36838,135.040171,0.0309,False,67.8,2.25,False,-4.871981,-3.247988,-2.871981,0,0,13.1287,-1.4718,129.465363,2023-03-03,112.756477,2023-02-24,13.1287,,15.0562,16.3766,True,2023-02-02,116.518826,0,False,exit_policy_v1
ALK,mean_reversion,oversold+volume+sma_support,3,2023-03-15,2023-03-16,40.070029,2023-03-27,38.651309,stop_loss,3.71848997,3.71848997,False,,0.0,0.0,0.0,142.724503,2.0,1.0,150.0,142.724503,11,38.475242,44.077032,0.0199,False,26.7,1.87,False,-7.275497,-4.850331,-5.275497,0,0,1.2228,-4.8416,40.560001,2023-03-21,38.130001,2023-03-24,1.2228,,4.7634,6.0731,False,,38.475242,0,False,exit_policy_v1
PLAY,mean_reversion,oversold+volume+sma_support,3,2023-03-13,2023-03-14,35.155119,2023-04-06,33.4665,stop_loss,4.23835858,4.23835858,False,,0.0,0.0,0.0,140.843027,2.0,1.0,150.0,140.843027,23,33.664542,38.670631,0.0212,False,28.0,1.81,False,-9.156973,-6.104648,-7.156973,0,0,4.6505,-4.8503,36.790001,2023-03-31,33.450001,2023-04-05,4.6505,,9.4538,10.7551,False,,33.664542,0,False,exit_policy_v1
PKX,momentum_breakout,breakout,3,2023-04-03,2023-04-06,63.914999,2023-04-26,64.905045,trailing_stop,2.3312212,2.3312212,False,,0.0,0.0,0.0,150.308017,2.0,1.0,150.0,150.308017,20,60.693683,75.419699,0.0252,False,73.9,2.0,False,0.308017,0.205345,2.308017,1,1,16.3264,0.0,74.350021,2023-04-17,63.914999,,16.3264,,14.7774,16.1211,True,2023-04-10,66.915019,0,False,exit_policy_v1
DUOL,momentum_breakout,breakout,3,2023-03-06,2023-03-08,123.573447,2023-05-03,124.725148,trailing_stop,1.20576065,1.20576065,False,,0.0,0.0,0.0,149.388676,2.0,1.0,150.0,149.388676,56,109.065924,145.816667,0.0587,False,77.9,1.67,False,-0.611324,-0.407549,1.388676,0,1,15.7854,-4.6883,143.080002,2023-04-03,117.779999,2023-03-10,15.7854,,14.8534,16.1929,True,2023-03-14,128.772002,0,False,exit_policy_v1
ONON,momentum_breakout,breakout,3,2023-03-24,2023-03-27,31.69166,2023-05-17,29.280689,trailing_stop,4.70155242,4.70155242,False,,0.0,0.0,0.0,136.664696,2.0,1.0,150.0,136.664696,51,27.444977,37.396159,0.067,False,76.8,1.62,False,-13.335304,-8.890202,-11.335304,0,0,8.4512,-7.4835,34.369999,2023-05-08,29.32,2023-04-12,8.4512,,16.0588,17.3414,True,2023-04-04,30.932999,0,False,exit_policy_v1
RS,momentum_breakout,breakout,3,2023-02-07,2023-02-08,218.482015,2023-05-25,222.513375,trailing_stop,0.68197833,0.68197833,False,,0.0,0.0,0.0,150.7493,2.0,1.0,150.0,150.7493,106,212.146037,257.808778,0.0145,False,71.8,1.57,True,0.7493,0.499533,2.7493,1,1,13.8974,-1.855,248.84523,2023-03-03,214.429245,2023-02-09,13.8974,,12.0522,13.3978,True,2023-03-01,223.960707,0,False,exit_policy_v1
IOT,momentum_breakout,breakout,3,2023-06-05,2023-06-06,27.26724,2023-06-22,26.943029,trailing_stop,5.46443282,5.46443282,False,,0.0,0.0,0.0,146.228374,2.0,1.0,150.0,146.228374,16,23.373478,32.175343,0.0714,False,72.6,2.89,False,-3.771626,-2.514418,-1.771626,0,0,12.3326,-2.5571,30.629999,2023-06-14,26.57,2023-06-07,12.3326,,13.5216,14.847,True,2023-06-08,27.566999,0,False,exit_policy_v1
MNDY,momentum_breakout,breakout,3,2023-05-31,2023-06-01,176.616442,2023-06-27,167.192641,trailing_stop,0.84363606,0.84363606,False,,0.0,0.0,0.0,140.049741,2.0,1.0,150.0,140.049741,26,161.321459,208.407402,0.0433,False,74.3,2.72,False,-9.950259,-6.633506,-7.950259,0,0,3.5634,-7.2114,182.910004,2023-06-14,163.880005,2023-06-26,3.5634,,8.8992,10.1969,True,2023-06-06,164.619003,0,False,exit_policy_v1
UAL,momentum_breakout,breakout,3,2023-06-27,2023-06-28,56.276221,2023-06-30,54.335609,stop_loss,2.64765467,2.64765467,False,,0.0,0.0,0.0,142.86193,2.0,1.0,150.0,142.86193,2,54.520403,66.405941,0.0156,False,73.0,1.83,False,-7.13807,-4.758713,-5.13807,0,0,0.0,-4.5423,56.276221,,53.720001,2023-06-29,0.0,,3.4484,4.7587,False,,54.520403,0,False,exit_policy_v1
GLBE,momentum_breakout,breakout,3,2023-06-29,2023-06-30,40.97093,2023-08-09,38.73123,trailing_stop,3.63672484,3.63672484,False,,0.0,0.0,0.0,139.854828,2.0,1.0,150.0,139.854828,40,38.774888,48.345698,0.0268,False,71.1,2.14,False,-10.145172,-6.763448,-8.145172,0,0,9.956,-5.3475,45.049999,2023-07-31,38.779999,2023-08-08,9.956,,15.4226,16.7195,True,2023-07-10,40.544999,0,False,exit_policy_v1
DAL,momentum_breakout,breakout,3,2023-06-23,2023-06-26,41.402436,2023-08-16,41.590103,trailing_stop,3.59882208,3.59882208,False,,0.0,0.0,0.0,148.67538,2.0,1.0,150.0,148.67538,51,40.516424,48.854874,0.0107,False,75.1,1.81,False,-1.32462,-0.88308,0.67538,0,1,13.7539,0.0,47.09687,2023-07-20,41.402436,,13.7539,,13.3006,14.6369,True,2023-06-28,42.387183,0,False,exit_policy_v1
SHAK,momentum_breakout,breakout,3,2023-06-14,2023-06-15,72.602529,2023-08-18,68.221711,trailing_stop,2.05227011,2.05227011,False,,0.0,0.0,0.0,139.009378,2.0,1.0,150.0,139.009378,64,70.569658,85.670984,0.014,False,70.3,1.74,False,-10.990622,-7.327081,-8.990622,0,0,10.065,-4.5763,79.910004,2023-07-18,69.279999,2023-08-17,10.065,,16.099,17.3921,True,2023-07-12,71.919003,0,False,exit_policy_v1
JACK,mean_reversion,oversold+sma_support,2,2023-08-14,2023-08-15,79.46855,2023-08-18,75.496268,stop_loss,1.87495556,1.87495556,False,,0.0,0.0,0.0,140.552147,2.0,1.0,150.0,140.552147,3,76.51232,87.415405,0.0186,False,29.0,1.33,False,-9.447853,-6.298569,-7.447853,0,0,0.0,-4.4635,79.46855,,75.92144,2023-08-17,0.0,,4.9986,6.2986,False,,76.51232,0,False,exit_policy_v1
CMC,momentum_breakout,breakout,3,2023-09-01,2023-09-05,55.143494,2023-09-07,52.469839,stop_loss,2.70204133,2.70204133,False,,0.0,0.0,0.0,140.775673,2.0,1.0,150.0,140.775673,2,53.665649,65.069323,0.0134,False,64.6,2.35,False,-9.224327,-6.149551,-7.224327,0,0,0.0,-3.7773,55.143494,,53.060555,2023-09-06,0.0,,4.8485,6.1496,False,,53.665649,0,False,exit_policy_v1
IOT,momentum_breakout,breakout,3,2023-09-05,2023-09-06,31.78175,2023-09-14,29.56041,stop_loss,4.68822516,4.68822516,False,,0.0,0.0,0.0,137.585859,2.0,1.0,150.0,137.585859,8,29.4299,37.502465,0.037,False,71.6,2.25,False,-12.414141,-8.276094,-10.414141,0,0,0.0,-7.7458,31.78175,,29.32,2023-09-13,0.0,,6.9894,8.2761,False,,29.4299,0,False,exit_policy_v1
VEEV,momentum_breakout,breakout,3,2023-09-05,2023-09-06,220.850635,2023-09-18,207.632156,stop_loss,0.67466412,0.67466412,False,,0.0,0.0,0.0,139.081967,2.0,1.0,150.0,139.081967,12,211.000697,260.603749,0.0223,False,71.9,2.07,False,-10.918033,-7.278689,-8.918033,0,0,1.8335,-5.3614,224.899994,2023-09-11,209.009995,2023-09-15,1.8335,,7.8188,9.1122,False,,211.000697,0,False,exit_policy_v1
WDAY,mean_reversion,oversold+volume+sma_support,3,2023-09-28,2023-09-29,215.164947,2023-10-06,202.327469,stop_loss,0.69249198,0.69249198,False,,0.0,0.0,0.0,139.110149,2.0,1.0,150.0,139.110149,7,205.611623,236.681442,0.0222,False,28.0,5.17,False,-10.889851,-7.2599,-8.889851,0,0,0.0,-4.6592,215.164947,,205.139999,2023-10-05,0.0,,5.9663,7.2599,False,,205.611623,0,False,exit_policy_v1
DUOL,momentum_breakout,breakout,3,2023-10-09,2023-10-10,175.175,2023-10-16,161.478359,stop_loss,0.85057799,0.85057799,False,,0.0,0.0,0.0,136.349939,2.0,1.0,150.0,136.349939,6,165.50534,206.7065,0.0276,False,62.7,1.61,False,-13.650061,-9.100041,-11.650061,0,0,0.0,-8.6057,175.175,,160.100006,2023-10-13,0.0,,7.8188,9.1,False,,165.50534,0,False,exit_policy_v1
CNX,momentum_breakout,breakout,3,2023-10-17,2023-10-18,23.67365,2023-10-23,22.64733,stop_loss,6.2939176,6.2939176,False,,0.0,0.0,0.0,141.540429,2.0,1.0,150.0,141.540429,5,22.830868,27.934907,0.0178,False,63.5,1.64,False,-8.459571,-5.639714,-6.459571,0,0,0.0,-3.7749,23.67365,,22.780001,2023-10-20,0.0,,4.3353,5.6397,False,,22.830868,0,False,exit_policy_v1
FANG,momentum_breakout,breakout,3,2023-10-12,2023-10-13,148.647677,2023-10-31,142.264463,stop_loss,1.00237019,1.00237019,False,,0.0,0.0,0.0,141.601656,2.0,1.0,150.0,141.601656,18,142.70177,175.404259,0.02,False,62.9,1.51,False,-8.398344,-5.598896,-6.398344,0,0,2.4134,-4.5118,152.235184,2023-10-18,141.941025,2023-10-30,2.4134,,6.7076,8.0123,False,,142.70177,0,False,exit_policy_v1
DKNG,momentum_breakout,breakout,3,2023-11-06,2023-11-07,35.075041,2023-12-21,34.615352,trailing_stop,4.24803496,4.24803496,False,,0.0,0.0,0.0,146.047223,2.0,1.0,150.0,146.047223,44,31.441267,41.388548,0.0518,False,66.0,1.84,False,-3.952777,-2.635184,-1.952777,0,0,11.1902,-2.2382,39.0,2023-12-01,34.290001,2023-12-20,11.1902,,12.5008,13.8254,True,2023-11-08,35.1,0,False,exit_policy_v1
DUOL,momentum_breakout,breakout,3,2023-11-09,2023-11-10,203.653447,2024-01-03,210.639156,trailing_stop,0.73163505,0.36581753,True,2023-12-20,239.450312,0.36581753,86.595121,76.055495,3.0,1.0,150.0,162.650616,54,177.748728,240.311067,0.0636,False,69.2,4.13,False,12.650616,8.433744,15.650616,1,1,18.4414,0.0,241.210007,2023-12-19,203.653447,,18.4414,17.5773,7.9376,10.0077,True,2023-11-13,217.089006,1,False,exit_policy_v1
PLAY,momentum_breakout,breakout,3,2023-12-18,2023-12-21,50.590541,2024-01-16,48.591359,trailing_stop,2.94521461,2.94521461,False,,0.0,0.0,0.0,142.111981,2.0,1.0,150.0,142.111981,26,47.878888,59.696838,0.0268,False,81.5,2.0,True,-7.888019,-5.258679,-5.888019,0,0,9.0718,-2.6695,55.18,2023-12-27,49.240002,2024-01-12,9.0718,,13.0235,14.3305,True,2023-12-22,49.662,0,False,exit_policy_v1
BIRK,momentum_breakout,breakout,3,2024-01-17,2024-01-18,43.993951,2024-03-15,46.033922,trailing_stop,3.38682927,1.69341463,True,2024-02-22,53.206738,1.69341463,89.101069,76.954517,3.0,1.0,150.0,166.055586,57,41.943833,51.912862,0.0233,False,53.5,2.73,False,16.055586,10.703724,19.055586,1,1,18.1981,0.0,52.0,2024-02-23,43.993951,,18.1526,20.941,5.4091,7.4943,True,2024-01-22,46.8,1,False,exit_policy_v1
STLD,momentum_breakout,breakout,3,2024-03-15,2024-03-18,133.92189,2024-04-24,136.597943,trailing_stop,1.11258884,1.11258884,False,,0.0,0.0,0.0,150.977347,2.0,1.0,150.0,150.977347,37,129.261409,158.027831,0.0174,False,64.2,3.2,False,0.977347,0.651564,2.977347,1,1,8.0355,-2.894,144.683228,2024-04-01,130.046234,2024-04-23,8.0355,,6.0373,7.384,True,2024-03-28,130.214905,0,False,exit_policy_v1
DASH,momentum_breakout,breakout,3,2023-11-03,2023-11-06,92.582488,2024-04-25,124.62525,trailing_stop,1.60937563,0.80468782,True,2024-01-30,109.620273,0.80468782,87.210098,99.28442,3.0,1.0,150.0,186.494519,171,84.009349,109.247336,0.0463,False,66.5,2.01,False,36.494519,24.329679,39.494519,1,1,52.2426,-8.6976,140.949997,2024-04-11,84.529999,2023-11-09,19.299,52.2426,25.7362,27.9129,True,2023-11-14,126.854997,1,False,exit_policy_v1
RS,mean_reversion,oversold+volume+sma_support,3,2024-04-25,2024-04-26,279.735961,2024-06-14,266.495101,stop_loss,0.53264514,0.53264514,False,,0.0,0.0,0.0,140.94732,2.0,1.0,150.0,140.94732,49,270.560621,307.709557,0.0164,False,28.3,3.92,False,-9.05268,-6.03512,-7.05268,0,0,5.2404,-3.5054,294.395264,2024-05-23,269.929962,2024-06-13,5.2404,,9.9737,11.2755,False,,270.560621,0,False,exit_policy_v1
ARM,momentum_breakout,breakout,3,2024-06-12,2024-06-14,160.059894,2024-06-25,151.418437,trailing_stop,0.93090153,0.93090153,False,,0.0,0.0,0.0,139.955655,2.0,1.0,150.0,139.955655,11,147.927354,188.870675,0.0379,False,73.4,1.87,False,-10.044345,-6.69623,-8.044345,0,0,8.7905,-5.6166,174.130005,2024-06-18,151.070007,2024-06-24,8.7905,,14.1894,15.4868,True,2024-06-18,156.717004,0,False,exit_policy_v1
WING,momentum_breakout,breakout,3,2024-01-17,2024-01-18,271.81081,2024-07-11,375.731296,trailing_stop,0.5481754,0.2740877,True,2024-02-23,328.912979,0.2740877,89.151002,101.983327,3.0,1.0,150.0,191.134329,175,263.221589,320.736756,0.0158,False,74.6,1.62,False,41.134329,27.422886,44.134329,1,1,55.8064,-0.862,423.498535,2024-06-18,269.467865,2024-01-26,21.2235,55.8064,26.186,28.3835,True,2024-02-13,381.148682,1,False,exit_policy_v1
AR,momentum_breakout,breakout,3,2024-04-24,2024-04-25,32.032,2024-07-11,32.337629,trailing_stop,4.6515984,4.6515984,False,,0.0,0.0,0.0,149.421663,2.0,1.0,150.0,149.421663,77,30.866035,37.79776,0.0182,False,70.0,1.65,False,-0.578337,-0.385558,1.421663,0,1,11.2325,-0.0375,35.630001,2024-05-31,32.02,2024-07-10,11.2325,,10.2784,11.6181,True,2024-04-29,32.067001,0,False,exit_policy_v1
BROS,momentum_breakout,breakout,3,2024-06-26,2024-06-27,41.841799,2024-07-11,39.410551,stop_loss,3.56103233,3.56103233,False,,0.0,0.0,0.0,139.342246,2.0,1.0,150.0,139.342246,14,39.49029,49.373323,0.0281,False,66.0,1.59,False,-10.657754,-7.10517,-8.657754,0,0,2.314,-5.6924,42.810001,2024-07-08,39.459999,2024-07-10,2.314,,8.1245,9.4191,False,,39.49029,0,False,exit_policy_v1
URBN,momentum_breakout,breakout,3,2024-07-11,2024-07-12,48.468418,2024-07-25,45.174781,stop_loss,3.07416676,3.07416676,False,,0.0,0.0,0.0,137.874811,2.0,1.0,150.0,137.874811,13,45.734799,57.192733,0.0282,False,65.5,1.8,False,-12.125189,-8.083459,-10.125189,0,0,0.0,-7.3624,48.468418,,44.900002,2024-07-24,0.0,,6.7954,8.0835,False,,45.734799,0,False,exit_policy_v1
SKYW,momentum_breakout,breakout,3,2024-02-20,2024-02-22,60.340279,2024-07-29,76.74318,trailing_stop,2.469329,1.2346645,True,2024-04-23,71.038891,1.2346645,86.709196,93.752079,3.0,1.0,150.0,180.461276,158,57.745647,71.201529,0.0215,False,71.1,2.82,False,30.461276,20.307517,33.461276,1,1,45.2098,0.0,87.620003,2024-07-16,60.340279,,18.2958,45.2098,22.7526,24.9023,True,2024-02-29,78.858002,1,False,exit_policy_v1
ANF,mean_reversion,oversold+sma_support,2,2024-08-05,2024-08-06,136.776639,2024-08-29,138.3615,trailing_stop,1.08936731,0.54468366,True,2024-08-13,154.835015,0.54468366,83.336102,74.363248,3.0,1.0,150.0,157.69935,23,128.734173,150.454303,0.0294,False,29.9,1.09,False,7.69935,5.1329,10.69935,1,1,24.9336,-3.814,170.880005,2024-08-21,131.559998,2024-08-07,13.0091,24.9336,17.7528,19.8007,True,2024-08-09,153.792004,1,False,exit_policy_v1
BIRK,momentum_breakout,breakout,3,2024-08-15,2024-08-16,62.38232,2024-08-30,51.4485,stop_loss,2.38849727,2.38849727,False,,0.0,0.0,0.0,121.884602,2.0,1.0,150.0,121.884602,14,59.612545,73.611137,0.0222,False,65.3,1.91,False,-28.115398,-18.743599,-26.115398,0,0,1.9039,-18.4064,63.57,2024-08-23,50.900002,2024-08-29,1.9039,,19.431,20.6475,False,,59.612545,0,False,exit_policy_v1
ONON,momentum_breakout,breakout,3,2024-08-27,2024-08-28,47.22718,2024-11-04,46.923031,trailing_stop,3.15496286,3.15496286,False,,0.0,0.0,0.0,147.040421,2.0,1.0,150.0,147.040421,68,44.025177,55.728073,0.0339,False,68.5,1.55,False,-2.959579,-1.973053,-0.959579,0,0,9.5767,-6.071,51.75,2024-10-08,44.360001,2024-09-09,9.5767,,10.2207,11.5498,True,2024-09-12,46.575,0,False,exit_policy_v1
TWLO,momentum_breakout,breakout,3,2024-11-01,2024-11-04,85.085,2024-11-07,90.039867,emotional_extreme,1.75118999,1.75118999,False,,0.0,0.0,0.0,156.676914,2.0,1.0,150.0,156.676914,3,79.282203,100.4003,0.0341,False,86.5,2.95,False,6.676914,4.451276,8.676914,1,1,6.1292,0.0,90.300003,2024-11-06,85.085,,6.1292,,0.3057,1.6779,True,2024-11-05,81.270003,0,False,exit_policy_v1
ARLP,momentum_breakout,breakout,3,2024-11-04,2024-11-07,22.66838,2024-11-11,21.722545,stop_loss,6.5730325,6.5730325,False,,0.0,0.0,0.0,141.782993,2.0,1.0,150.0,141.782993,4,22.323821,26.748689,0.0076,False,70.7,1.51,False,-8.217007,-5.478005,-6.217007,0,0,0.0,-4.5597,22.66838,,21.634766,2024-11-08,0.0,,4.1725,5.478,False,,22.323821,0,False,exit_policy_v1
TOST,momentum_breakout,breakout,3,2024-11-07,2024-11-11,37.257221,2024-12-05,37.37259,trailing_stop,3.99922472,3.99922472,False,,0.0,0.0,0.0,148.461385,2.0,1.0,150.0,148.461385,24,35.796738,43.963521,0.0196,False,69.5,1.64,True,-1.538615,-1.025743,0.461385,0,1,16.8633,0.0,43.540001,2024-11-29,37.257221,,16.8633,,16.5536,17.889,True,2024-11-13,39.186001,0,False,exit_policy_v1
IOT,momentum_breakout,breakout,3,2024-09-09,2024-09-10,46.63659,2024-12-10,47.672281,trailing_stop,3.19491626,1.59745813,True,2024-11-25,56.992949,1.59745813,90.04385,75.154473,3.0,1.0,150.0,165.198323,91,43.232119,55.031176,0.0365,False,66.6,2.22,False,15.198323,10.132215,18.198323,1,1,20.8279,-2.1155,56.349998,2024-11-22,45.650002,2024-10-02,20.8279,22.2065,8.6142,10.6957,True,2024-09-20,50.714999,1,False,exit_policy_v1
DUOL,momentum_breakout,breakout,3,2024-09-19,2024-09-20,260.720451,2024-12-19,344.814844,trailing_stop,0.57149333,0.28574667,True,2024-11-07,304.115593,0.28574667,85.900017,97.529692,3.0,1.0,150.0,183.429709,90,248.831599,307.650133,0.0228,False,79.6,2.02,False,33.429709,22.286473,36.429709,1,1,43.0766,0.0,373.029999,2024-12-05,260.720451,,22.2957,43.0766,18.6271,20.7901,True,2024-09-25,335.726999,1,False,exit_policy_v1
ASAN,momentum_breakout,breakout,3,2024-12-16,2024-12-17,27.327299,2024-12-24,21.608369,stop_loss,5.45242319,5.45242319,False,,0.0,0.0,0.0,116.817973,2.0,1.0,150.0,116.817973,7,21.583101,32.246213,0.1051,False,86.5,1.81,False,-33.182027,-22.121351,-31.182027,0,0,0.0,-21.4339,27.327299,,21.469999,2024-12-23,0.0,,20.9275,22.1214,False,,21.583101,0,False,exit_policy_v1
CMC,mean_reversion,oversold+volume+sma_support,3,2024-12-20,2024-12-24,48.940231,2025-01-10,45.727549,stop_loss,3.04453,3.04453,False,,0.0,0.0,0.0,138.218896,2.0,1.0,150.0,138.218896,17,46.777072,53.834254,0.0221,False,29.6,3.21,False,-11.781104,-7.85407,-9.781104,0,0,1.9972,-4.9931,49.917648,2024-12-26,46.49662,2025-01-08,1.9972,,8.5617,9.8512,False,,46.777072,0,False,exit_policy_v1
URBN,momentum_breakout,breakout,3,2024-12-02,2024-12-05,52.062008,2025-02-04,53.496449,trailing_stop,2.86197181,2.86197181,False,,0.0,0.0,0.0,152.105329,2.0,1.0,150.0,152.105329,61,47.501376,61.43317,0.0438,False,79.1,1.76,False,2.105329,1.403553,4.105329,1,1,16.0923,-5.4589,60.439999,2025-01-21,49.220001,2024-12-09,16.0923,,13.3371,14.6888,True,2024-12-16,54.395999,0,False,exit_policy_v1
ONON,momentum_breakout,breakout,3,2025-01-31,2025-02-04,58.668611,2025-02-12,51.548398,stop_loss,2.53968857,2.53968857,False,,0.0,0.0,0.0,129.916879,2.0,1.0,150.0,129.916879,8,55.676511,69.228961,0.0255,False,64.2,1.52,True,-20.083121,-13.388748,-18.083121,0,0,1.7921,-8.0087,59.720001,2025-02-06,53.970001,2025-02-11,1.7921,,13.9284,15.1808,False,,55.676511,0,False,exit_policy_v1
IOT,momentum_breakout,breakout,3,2025-02-18,2025-02-19,61.061,2025-02-21,55.054891,stop_loss,2.44018277,2.44018277,False,,0.0,0.0,0.0,133.343995,2.0,1.0,150.0,133.343995,2,58.997138,72.05198,0.0169,False,75.6,1.59,False,-16.656005,-11.104003,-14.656005,0,0,0.0,-10.4993,61.061,,54.650002,2025-02-20,0.0,,9.8362,11.104,False,,58.997138,0,False,exit_policy_v1
