symbol,strategy,trigger,confluence,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,original_shares,remaining_shares,scaled_out,scale_out_date,scale_out_price,scale_out_shares,scale_out_proceeds,exit_proceeds,commission_paid,entry_commission,total_invested,total_returned,holding_days,stop_loss,take_profit,stdev_20,stdev_fallback,rsi_at_entry,vol_at_entry,from_queue,pnl,pnl_pct,pnl_before_commission,win,win_before_commission
HOOD,mean_reversion,oversold+volume+sma_support,3,2021-12-01,2021-12-02,23.983959,2021-12-06,21.31866,stop_loss,6.21248558,6.21248558,False,,0.0,0.0,0.0,131.441869,2.0,1.0,150.0,131.441869,4,22.305082,26.382355,0.035,False,28.9,3.31,False,-18.558131,-12.372087,-16.558131,0,0
HOOD,mean_reversion,oversold+sma_support,2,2021-12-06,2021-12-07,22.67265,2021-12-13,19.680301,trailing_stop,6.57179476,6.57179476,False,,0.0,0.0,0.0,128.334897,2.0,1.0,150.0,128.334897,6,20.990339,24.939915,0.0371,False,23.6,0.99,False,-21.665103,-14.443402,-19.665103,0,0
REGN,momentum_breakout,breakout,3,2021-12-13,2021-12-14,646.778721,2021-12-17,624.515531,stop_loss,0.23037245,0.23037245,False,,0.0,0.0,0.0,142.871174,2.0,1.0,150.0,142.871174,3,627.504716,763.198891,0.0149,False,59.6,1.54,False,-7.128826,-4.75255,-5.128826,0,0
GILD,mean_reversion,oversold+volume,2,2021-10-29,2021-11-01,54.300417,2021-12-20,60.806092,mean_reversion_complete,2.74399365,1.37199683,True,2021-12-16,60.257145,1.37199683,81.672611,82.425765,3.0,1.0,150.0,164.098376,49,52.942907,59.730459,0.0125,False,26.0,2.3,False,14.098376,9.398918,17.098376,1,1
AMT,mean_reversion,oversold+volume,2,2021-11-15,2021-11-16,225.477038,2022-01-12,224.203113,trailing_stop,0.66082117,0.33041058,True,2021-12-29,247.427496,0.33041058,80.752664,73.079082,3.0,1.0,150.0,153.831745,57,219.298968,248.024742,0.0137,False,28.4,2.39,False,3.831745,2.554497,6.831745,1,1
BMY,mean_reversion,oversold+volume,2,2021-11-30,2021-12-01,44.353678,2022-01-12,53.69284,mean_reversion_complete,3.35936061,1.67968031,True,2021-12-15,48.926275,1.67968031,81.180501,89.186806,3.0,1.0,150.0,170.367308,42,43.386768,48.789046,0.0109,False,29.3,1.96,False,20.367308,13.578205,23.367308,1,1
UBER,mean_reversion,oversold+sma_support,2,2021-12-03,2021-12-06,35.985951,2022-01-19,38.171789,trailing_stop,4.14050475,2.07025237,True,2021-12-20,38.411551,2.07025237,78.521604,78.025237,3.0,1.0,150.0,156.546841,44,33.394962,39.584546,0.036,False,28.5,1.46,False,6.546841,4.364561,9.546841,1,1
FCX,momentum_breakout,breakout,3,2022-01-12,2022-01-13,41.800179,2022-01-24,37.113776,stop_loss,3.56457801,3.56457801,False,,0.0,0.0,0.0,131.29495,2.0,1.0,150.0,131.29495,11,39.910811,49.324212,0.0226,False,69.1,1.81,False,-18.70505,-12.470034,-16.70505,0,0
TGT,mean_reversion,oversold+sma_support,2,2021-12-20,2021-12-21,188.996191,2022-01-27,184.715441,stop_loss,0.78837568,0.78837568,False,,0.0,0.0,0.0,144.625161,2.0,1.0,150.0,144.625161,37,182.381324,207.89581,0.0175,False,27.7,1.22,False,-5.374839,-3.583226,-3.374839,0,0
CAT,momentum_breakout,breakout,3,2022-01-19,2022-01-20,205.17704,2022-01-28,190.420045,stop_loss,0.72620211,0.72620211,False,,0.0,0.0,0.0,137.283439,2.0,1.0,150.0,137.283439,8,198.488268,242.108907,0.0163,False,68.2,1.54,False,-12.716561,-8.477707,-10.716561,0,0
SLB,momentum_breakout,breakout,3,2022-01-28,2022-01-31,35.311804,2022-02-04,35.052611,bearish_divergence,4.21955215,4.21955215,False,,0.0,0.0,0.0,146.906321,2.0,1.0,150.0,146.906321,4,33.50384,41.667929,0.0256,False,68.3,1.7,True,-3.093679,-2.062452,-1.093679,0,0
VRTX,momentum_breakout,breakout,3,2022-02-04,2022-02-07,243.563327,2022-02-15,231.648125,stop_loss,0.61175055,0.61175055,False,,0.0,0.0,0.0,140.710868,2.0,1.0,150.0,140.710868,8,233.38238,287.404726,0.0209,False,83.3,1.74,True,-9.289132,-6.192754,-7.289132,0,0
LMT,momentum_breakout,breakout,3,2022-01-12,2022-01-13,319.671723,2022-02-22,344.771747,bearish_divergence,0.46610316,0.46610316,False,,0.0,0.0,0.0,159.699201,2.0,1.0,150.0,159.699201,40,313.917632,377.212633,0.009,False,68.9,1.62,True,9.699201,6.466134,11.699201,1,1
ANET,momentum_breakout,breakout,3,2022-02-15,2022-02-16,32.139606,2022-02-24,27.278943,stop_loss,4.63602452,4.63602452,False,,0.0,0.0,0.0,125.46585,2.0,1.0,150.0,125.46585,8,30.339788,37.924735,0.028,False,54.7,2.78,False,-24.53415,-16.3561,-22.53415,0,0
BRK-B,momentum_breakout,breakout,3,2021-12-17,2021-12-20,291.060759,2022-03-11,326.203469,bearish_divergence,0.51192061,0.51192061,False,,0.0,0.0,0.0,165.990277,2.0,1.0,150.0,165.990277,81,283.726028,343.451696,0.0126,False,65.4,2.26,False,15.990277,10.660185,17.990277,1,1
XOM,momentum_breakout,breakout,3,2022-01-24,2022-01-25,61.799945,2022-03-16,66.844583,trailing_stop,2.41100538,1.20550269,True,2022-03-08,76.500574,1.20550269,91.221648,79.581325,3.0,1.0,150.0,170.802973,50,59.760547,72.923935,0.0165,False,68.8,1.65,False,20.802973,13.868649,23.802973,1,1
LLY,mean_reversion,bullish_div+sma_support,2,2022-02-22,2022-02-23,231.816745,2022-03-16,267.227534,mean_reversion_complete,0.64274908,0.32137454,True,2022-03-11,254.936095,0.32137454,80.929971,84.880126,3.0,1.0,150.0,165.810097,21,224.166792,254.998419,0.0165,False,43.5,1.08,False,15.810097,10.540064,18.810097,1,1
UPS,mean_reversion,bullish_div+sma_support,2,2022-03-16,2022-03-17,172.776496,2022-04-04,163.482444,stop_loss,0.86238582,0.86238582,False,,0.0,0.0,0.0,139.984942,2.0,1.0,150.0,139.984942,18,165.899991,190.054145,0.0199,False,49.9,0.97,True,-10.015058,-6.676705,-8.015058,0,0
NEM,momentum_breakout,breakout,3,2022-02-24,2022-02-25,58.104003,2022-04-12,72.798595,bearish_divergence,2.56436722,1.28218361,True,2022-03-24,70.381424,1.28218361,89.241908,92.341165,3.0,1.0,150.0,181.583073,46,55.222044,68.562723,0.0248,False,67.0,1.75,False,31.583073,21.055382,34.583073,1,1
NVO,momentum_breakout,breakout,3,2022-04-12,2022-04-13,53.253795,2022-04-22,50.849349,stop_loss,2.79792267,2.79792267,False,,0.0,0.0,0.0,141.272546,2.0,1.0,150.0,141.272546,9,51.262103,62.839478,0.0187,False,64.0,2.34,False,-8.727454,-5.818302,-6.727454,0,0
CVX,momentum_breakout,breakout,3,2022-01-27,2022-01-28,107.723954,2022-04-26,132.721525,bearish_divergence,1.38316497,0.69158249,True,2022-03-03,127.239555,0.69158249,86.996647,90.787882,3.0,1.0,150.0,177.784529,88,104.923131,127.114266,0.013,False,74.4,1.52,False,27.784529,18.52302,30.784529,1,1
NEE,mean_reversion,oversold+volume+sma_support,3,2022-04-26,2022-04-27,65.256872,2022-05-02,62.718313,stop_loss,2.28328445,2.28328445,False,,0.0,0.0,0.0,142.203748,2.0,1.0,150.0,142.203748,5,63.038138,71.782559,0.017,False,29.8,1.79,True,-7.796252,-5.197501,-5.796252,0,0
RTX,momentum_breakout,breakout,3,2022-03-11,2022-03-14,88.364295,2022-05-03,86.381705,trailing_stop,1.68620141,1.68620141,False,,0.0,0.0,0.0,144.656953,2.0,1.0,150.0,144.656953,50,84.546958,104.269869,0.0216,False,66.7,1.57,True,-5.343047,-3.562032,-3.343047,0,0
JNJ,momentum_breakout,breakout,3,2022-03-18,2022-03-21,154.028082,2022-05-03,157.364013,bearish_divergence,0.96735607,0.96735607,False,,0.0,0.0,0.0,151.227033,2.0,1.0,150.0,151.227033,43,148.852739,181.753137,0.0168,False,64.8,1.58,False,1.227033,0.818022,3.227033,1,1
VRTX,momentum_breakout,breakout,3,2022-04-04,2022-04-05,268.227951,2022-05-03,266.283438,stop_loss,0.55549766,0.55549766,False,,0.0,0.0,0.0,146.919827,2.0,1.0,150.0,146.919827,28,262.058709,316.508983,0.0115,False,77.0,1.61,True,-3.080173,-2.053449,-1.080173,0,0
CAT,momentum_breakout,breakout,3,2022-04-22,2022-04-25,200.780355,2022-05-10,193.799463,stop_loss,0.74210447,0.74210447,False,,0.0,0.0,0.0,142.819449,2.0,1.0,150.0,142.819449,15,192.749141,236.920819,0.02,False,56.0,1.69,False,-7.180551,-4.787034,-5.180551,0,0
XOM,momentum_breakout,breakout,3,2022-05-04,2022-05-05,79.227505,2022-05-10,73.571166,stop_loss,1.88066,1.88066,False,,0.0,0.0,0.0,137.362349,2.0,1.0,150.0,137.362349,5,75.868259,93.488456,0.0212,False,63.0,1.65,False,-12.637651,-8.425101,-10.637651,0,0
TMO,mean_reversion,bullish_div+sma_support,2,2022-05-04,2022-05-05,553.071828,2022-05-10,519.790977,stop_loss,0.26940443,0.26940443,False,,0.0,0.0,0.0,139.033991,2.0,1.0,150.0,139.033991,5,520.219361,608.37901,0.0297,False,46.1,0.75,False,-10.966009,-7.310672,-8.966009,0,0
CRWD,mean_reversion,oversold+volume+sma_support,3,2022-05-11,2022-05-12,33.583549,2022-05-19,34.615352,trailing_stop,4.43669604,2.21834802,True,2022-05-16,38.4615,2.21834802,84.320992,75.788897,3.0,1.0,150.0,160.109889,7,29.889359,36.941904,0.055,False,28.5,2.09,True,10.109889,6.739926,13.109889,1,1
PANW,mean_reversion,oversold+volume+sma_support,3,2022-05-11,2022-05-12,76.796721,2022-05-19,71.168758,trailing_stop,1.940187,1.940187,False,,0.0,0.0,0.0,137.080699,2.0,1.0,150.0,137.080699,7,71.190561,84.476393,0.0365,False,27.5,2.28,True,-12.919301,-8.612868,-10.919301,0,0
HON,momentum_breakout,breakout,3,2022-05-03,2022-05-04,178.058308,2022-05-23,173.567469,stop_loss,0.83680454,0.83680454,False,,0.0,0.0,0.0,144.242045,2.0,1.0,150.0,144.242045,19,172.787782,210.108804,0.0148,False,54.7,1.59,False,-5.757955,-3.838636,-3.757955,0,0
REGN,mean_reversion,oversold+sma_support,2,2022-05-10,2022-05-11,605.268573,2022-06-07,599.190218,trailing_stop,0.24617171,0.12308586,True,2022-05-24,674.918969,0.12308586,82.072979,72.75184,3.0,1.0,150.0,154.824819,27,584.084173,665.79543,0.0175,False,29.9,1.35,True,4.824819,3.216546,7.824819,1,1
SHW,momentum_breakout,breakout,3,2022-05-02,2022-05-03,257.858903,2022-06-13,231.962236,trailing_stop,0.57783539,0.57783539,False,,0.0,0.0,0.0,133.035989,2.0,1.0,150.0,133.035989,41,243.728235,304.273505,0.0274,False,55.7,1.5,False,-16.964011,-11.309341,-14.964011,0,0
AMT,momentum_breakout,breakout,3,2022-06-07,2022-06-08,230.858622,2022-06-13,212.495667,stop_loss,0.64541666,0.64541666,False,,0.0,0.0,0.0,136.148243,2.0,1.0,150.0,136.148243,5,220.977873,272.413173,0.0214,False,65.0,1.72,True,-13.851757,-9.234505,-11.851757,0,0
PG,mean_reversion,oversold+sma_support,2,2022-05-19,2022-05-20,127.305295,2022-06-15,120.159902,stop_loss,1.17041479,1.17041479,False,,0.0,0.0,0.0,139.636926,2.0,1.0,150.0,139.636926,26,122.696843,140.035825,0.0181,False,29.9,1.17,False,-10.363074,-6.908716,-8.363074,0,0
LLY,momentum_breakout,breakout,3,2022-05-19,2022-05-20,281.119063,2022-06-15,281.396962,trailing_stop,0.53002453,0.53002453,False,,0.0,0.0,0.0,148.147293,2.0,1.0,150.0,148.147293,26,269.255839,331.720495,0.0211,False,59.5,1.72,True,-1.852707,-1.235138,0.147293,0,1
CAT,mean_reversion,bullish_div+sma_support,2,2022-05-27,2022-05-31,200.295427,2022-06-15,193.092166,trailing_stop,0.74390116,0.74390116,False,,0.0,0.0,0.0,142.641485,2.0,1.0,150.0,142.641485,15,190.96166,220.32497,0.0233,False,53.9,0.7,False,-7.358515,-4.905676,-5.358515,0,0
DDOG,mean_reversion,bullish_div+sma_support,2,2022-06-24,2022-06-27,106.266164,2022-07-13,95.164742,trailing_stop,1.40213964,1.40213964,False,,0.0,0.0,0.0,132.434257,2.0,1.0,150.0,132.434257,16,92.982893,116.89278,0.0625,False,51.4,1.07,False,-17.565743,-11.710495,-15.565743,0,0
APD,momentum_breakout,breakout,3,2022-06-13,2022-06-14,217.291596,2022-07-14,202.976121,stop_loss,0.68571451,0.68571451,False,,0.0,0.0,0.0,138.183671,2.0,1.0,150.0,138.183671,30,208.513015,256.404083,0.0202,False,62.4,1.62,True,-11.816329,-7.877552,-9.816329,0,0
FDX,momentum_breakout,breakout,3,2022-06-17,2022-06-21,172.014367,2022-07-14,156.07852,trailing_stop,0.86620672,0.86620672,False,,0.0,0.0,0.0,134.196263,2.0,1.0,150.0,134.196263,23,158.425232,202.976953,0.0395,False,56.6,1.86,False,-15.803737,-10.535825,-13.803737,0,0
MRK,momentum_breakout,breakout,3,2022-06-24,2022-06-27,82.2081,2022-07-21,78.478642,stop_loss,1.81247348,1.81247348,False,,0.0,0.0,0.0,141.240457,2.0,1.0,150.0,141.240457,24,79.593882,97.005558,0.0159,False,64.2,1.89,False,-8.759543,-5.839695,-6.759543,0,0
SO,mean_reversion,oversold+sma_support,2,2022-06-14,2022-06-15,57.531241,2022-08-17,68.276237,mean_reversion_complete,2.5898972,1.2949486,True,2022-07-29,65.030649,1.2949486,83.211348,87.414218,3.0,1.0,150.0,170.625566,63,55.81681,63.284365,0.0149,False,27.3,1.4,False,20.625566,13.750378,23.625566,1,1
SNPS,momentum_breakout,breakout,3,2022-08-17,2022-08-18,384.734356,2022-08-22,357.961687,stop_loss,0.3872802,0.3872802,False,,0.0,0.0,0.0,137.631475,2.0,1.0,150.0,137.631475,4,374.423475,453.98654,0.0134,False,70.5,1.57,False,-12.368525,-8.245683,-10.368525,0,0
NFLX,mean_reversion,bullish_div+volume,2,2022-07-20,2022-07-21,21.45143,2022-08-29,22.170808,trailing_stop,6.94592379,3.47296189,True,2022-08-11,24.443532,3.47296189,83.891457,75.998371,3.0,1.0,150.0,159.889827,39,19.851154,23.596573,0.0373,False,58.1,4.44,False,9.889827,6.593218,12.889827,1,1
VZ,mean_reversion,oversold+volume+sma_support,3,2022-07-22,2022-07-25,33.990269,2022-08-31,32.462423,stop_loss,4.38360753,4.38360753,False,,0.0,0.0,0.0,141.302523,2.0,1.0,150.0,141.302523,37,32.732629,37.389296,0.0185,False,28.6,2.98,False,-8.697477,-5.798318,-6.697477,0,0
DHR,momentum_breakout,breakout,3,2022-07-21,2022-07-22,241.043468,2022-09-01,234.310241,trailing_stop,0.61814577,0.61814577,False,,0.0,0.0,0.0,143.837884,2.0,1.0,150.0,143.837884,41,227.062947,284.431292,0.029,False,61.9,1.89,False,-6.162116,-4.108077,-4.162116,0,0
META,mean_reversion,bullish_div+sma_support,2,2022-09-07,2022-09-08,157.361562,2022-09-15,148.230475,trailing_stop,0.94686401,0.94686401,False,,0.0,0.0,0.0,139.354102,2.0,1.0,150.0,139.354102,7,149.115816,173.097718,0.0262,False,42.5,0.76,False,-10.645898,-7.097265,-8.645898,0,0
EMR,mean_reversion,bullish_div+sma_support,2,2022-07-21,2022-07-22,77.553494,2022-09-16,73.367174,trailing_stop,1.92125451,1.92125451,False,,0.0,0.0,0.0,139.957015,2.0,1.0,150.0,139.957015,56,74.699525,85.308843,0.0184,False,50.7,0.75,False,-10.042985,-6.695323,-8.042985,0,0
DE,momentum_breakout,breakout,3,2022-08-22,2022-08-23,349.648858,2022-09-19,331.69685,stop_loss,0.42614182,0.42614182,False,,0.0,0.0,0.0,140.349899,2.0,1.0,150.0,140.349899,27,339.439111,412.585652,0.0146,False,65.4,1.54,False,-9.650101,-6.433401,-7.650101,0,0
MPC,momentum_breakout,breakout,3,2022-08-31,2022-09-01,91.130643,2022-09-22,88.236535,stop_loss,1.63501534,1.63501534,False,,0.0,0.0,0.0,143.268088,2.0,1.0,150.0,143.268088,21,87.84994,107.534159,0.018,False,58.5,1.58,False,-6.731912,-4.487941,-4.731912,0,0
SNOW,momentum_breakout,breakout,3,2022-08-29,2022-08-30,189.018832,2022-09-23,169.83,trailing_stop,0.78828124,0.78828124,False,,0.0,0.0,0.0,132.873804,2.0,1.0,150.0,132.873804,24,164.824421,223.042222,0.064,False,62.8,1.52,False,-17.126196,-11.417464,-15.126196,0,0
UBER,momentum_breakout,breakout,3,2022-09-15,2022-09-16,30.990959,2022-09-23,27.98199,stop_loss,4.80785379,4.80785379,False,,0.0,0.0,0.0,133.533318,2.0,1.0,150.0,133.533318,7,29.292655,36.569332,0.0274,False,65.1,1.78,False,-16.466682,-10.977788,-14.466682,0,0
TSLA,momentum_breakout,breakout,3,2022-09-16,2022-09-19,300.390086,2022-09-26,271.558157,stop_loss,0.4960217,0.4960217,False,,0.0,0.0,0.0,133.698737,2.0,1.0,150.0,133.698737,7,286.692298,354.460302,0.0228,False,56.8,1.51,False,-16.301263,-10.867508,-14.301263,0,0
NFLX,momentum_breakout,breakout,3,2022-09-19,2022-09-20,24.061038,2022-10-07,23.553423,bearish_divergence,6.19258413,6.19258413,False,,0.0,0.0,0.0,144.856551,2.0,1.0,150.0,144.856551,17,22.396014,28.392024,0.0346,False,59.1,2.07,False,-5.143449,-3.428966,-3.143449,0,0
SO,mean_reversion,oversold+sma_support,2,2022-09-29,2022-09-30,60.490781,2022-10-07,56.944434,stop_loss,2.46318528,2.46318528,False,,0.0,0.0,0.0,139.264692,2.0,1.0,150.0,139.264692,7,58.325211,66.539859,0.0179,False,28.7,1.06,False,-10.735308,-7.156872,-8.735308,0,0
AEP,mean_reversion,oversold+sma_support,2,2022-09-29,2022-09-30,77.538113,2022-10-07,72.98102,stop_loss,1.92163562,1.92163562,False,,0.0,0.0,0.0,139.242928,2.0,1.0,150.0,139.242928,7,74.529634,85.291925,0.0194,False,26.9,1.23,False,-10.757072,-7.171382,-8.757072,0,0
UNP,mean_reversion,oversold+volume+sma_support,3,2022-09-27,2022-09-28,181.105556,2022-10-21,169.056959,stop_loss,0.82272462,0.82272462,False,,0.0,0.0,0.0,138.087323,2.0,1.0,150.0,138.087323,23,174.984188,199.216111,0.0169,False,29.4,1.72,False,-11.912677,-7.941785,-9.912677,0,0
LMT,mean_reversion,oversold+sma_support,2,2022-09-30,2022-10-03,350.958515,2022-10-28,425.981286,mean_reversion_complete,0.4245516,0.2122758,True,2022-10-19,390.006564,0.2122758,81.788956,89.425519,3.0,1.0,150.0,171.214475,25,342.816278,386.054367,0.0116,False,29.6,1.04,False,21.214475,14.142983,24.214475,1,1
VRTX,momentum_breakout,breakout,3,2022-10-24,2022-10-25,312.312,2022-10-28,301.698,stop_loss,0.47708702,0.47708702,False,,0.0,0.0,0.0,142.936198,2.0,1.0,150.0,142.936198,3,300.818918,368.52816,0.0184,False,61.4,1.52,False,-7.063802,-4.709201,-5.063802,0,0
CRM,mean_reversion,bullish_div+sma_support,2,2022-10-21,2022-10-24,158.318841,2022-11-03,146.062625,stop_loss,0.94113877,0.94113877,False,,0.0,0.0,0.0,136.4652,2.0,1.0,150.0,136.4652,10,150.371235,174.150725,0.0251,False,52.6,1.15,False,-13.5348,-9.0232,-11.5348,0,0
RBLX,mean_reversion,bullish_div+volume,2,2022-10-18,2022-10-19,42.13209,2022-11-07,39.920039,trailing_stop,3.53649675,1.76824838,True,2022-10-28,46.123828,1.76824838,80.558384,69.588544,3.0,1.0,150.0,150.146929,19,36.874005,46.345299,0.0624,False,58.3,1.6,False,0.146929,0.097952,3.146929,1,1
LLY,momentum_breakout,breakout,3,2022-11-03,2022-11-04,354.280103,2022-11-14,348.607063,stop_loss,0.42057118,0.42057118,False,,0.0,0.0,0.0,145.614083,2.0,1.0,150.0,145.614083,10,343.29742,418.050521,0.0155,False,70.1,1.62,True,-4.385917,-2.923945,-2.385917,0,0
SLB,momentum_breakout,breakout,3,2022-10-21,2022-10-24,45.574603,2022-11-21,46.555675,bearish_divergence,3.26936471,3.26936471,False,,0.0,0.0,0.0,151.207481,2.0,1.0,150.0,151.207481,28,42.347922,53.778032,0.0354,False,74.3,2.33,False,1.207481,0.804987,3.207481,1,1
VRTX,momentum_breakout,breakout,3,2022-10-28,2022-10-31,310.660356,2022-12-22,289.899812,stop_loss,0.47962348,0.47962348,False,,0.0,0.0,0.0,138.042756,2.0,1.0,150.0,138.042756,52,291.088754,366.57922,0.0315,False,57.4,2.16,False,-11.957244,-7.971496,-9.957244,0,0
MSFT,mean_reversion,bullish_div+sma_support,2,2022-11-10,2022-11-11,235.392394,2023-01-05,220.275379,trailing_stop,0.63298562,0.63298562,False,,0.0,0.0,0.0,138.431147,2.0,1.0,150.0,138.431147,55,219.009084,258.931634,0.0348,False,50.8,1.36,False,-11.568853,-7.712569,-9.568853,0,0
TJX,momentum_breakout,breakout,3,2022-11-18,2022-11-21,73.631669,2023-01-20,75.155727,bearish_divergence,2.0235858,2.0235858,False,,0.0,0.0,0.0,151.084061,2.0,1.0,150.0,151.084061,60,70.598044,86.88537,0.0206,False,73.7,2.23,True,1.084061,0.722707,3.084061,1,1
